Baseline,Tier,Parent,KPI,Grp_Comb,Num,Den,A0,Contribution,Parent,Child Ttl,QA Check,Parent Category,Parent Node,Child Category,Child Node,,,Category,Recommended Parent,Recommended Grp_Comb
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/SLC,214687,300811,71.37%,5.57%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/SLC,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/SJU,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/SMF,13214,19397,68.12%,0.34%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/SMF,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/SLC,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/SNA,15077,25902,58.21%,0.39%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/SNA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/SMF,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/SRQ,11173,17515,63.79%,0.29%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/SRQ,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/SNA,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/STL,21058,29635,71.06%,0.55%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/STL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/SRQ,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/STT,2730,5286,51.65%,0.07%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/STT,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/STL,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/STX,283,631,44.85%,0.01%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/STX,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/STT,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/SYR,4798,7731,62.06%,0.12%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/SYR,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/STX,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/TLH,6828,10132,67.39%,0.18%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/TLH,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/SYR,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/TPA,45670,75305,60.65%,1.18%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/TPA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/TLH,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/TRI,1820,2477,73.48%,0.05%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/TRI,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/TPA,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/TUL,6365,8693,73.22%,0.17%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/TUL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/TRI,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/TUS,3493,5854,59.67%,0.09%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/TUS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/TUL,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/TVC,1633,2615,62.45%,0.04%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/TVC,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/TUS,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/TYS,6764,9530,70.98%,0.18%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/TYS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/TVC,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/VPS,10536,14429,73.02%,0.27%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/VPS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/TYS,,,,
,6,carrier/dom_int;ML/D,A0,carrier/dom_int/station;ML/D/XNA,1771,2560,69.18%,0.05%,5695776,,,carrier/dom_int,ML/D,carrier/dom_int/station,ML/D/XNA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/VPS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/ACC,1101,2326,47.33%,0.22%,798740,785107,FALSE,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/ACC,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/D/DC/ML/D/XNA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/AKL,539,1040,51.83%,0.11%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/AKL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/ACC,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/AMS,17467,29894,58.43%,3.53%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/AMS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/AKL,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/ANU,199,403,49.38%,0.04%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/ANU,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/AMS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/ATH,3315,5558,59.64%,0.67%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/ATH,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/ANU,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/ATL,113593,167790,67.70%,22.94%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/ATL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/ATH,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/AUA,3826,5634,67.91%,0.77%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/AUA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/ATL,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/AUS,430,564,76.24%,0.09%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/AUS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/AUA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BCN,3048,5100,59.76%,0.62%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BCN,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/AUS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BDA,1490,1997,74.61%,0.30%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BDA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BCN,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BGI,932,1504,61.97%,0.19%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BGI,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BDA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BNA,9,80,11.25%,0.00%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BNA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BGI,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BNE,178,367,48.50%,0.04%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BNE,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BNA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BOG,1649,3839,42.95%,0.33%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BOG,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BNE,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BON,218,385,56.62%,0.04%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BON,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BOG,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BOS,10752,18787,57.23%,2.17%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BOS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BON,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BRU,733,1390,52.73%,0.15%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BRU,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BOS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/BZE,1437,2212,64.96%,0.29%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/BZE,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BRU,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/CDG,13107,22389,58.54%,2.65%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/CDG,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/BZE,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/CPT,422,1109,38.05%,0.09%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/CPT,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/CDG,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/CTG,595,1037,57.38%,0.12%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/CTG,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/CPT,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/CUN,19162,31217,61.38%,3.87%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/CUN,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/CTG,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/CUR,667,998,66.83%,0.13%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/CUR,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/CUN,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/CVG,536,1273,42.11%,0.11%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/CVG,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/CUR,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/CZM,535,765,69.93%,0.11%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/CZM,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/CVG,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/DSS,489,1041,46.97%,0.10%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/DSS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/CZM,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/DTW,19533,30603,63.83%,3.94%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/DTW,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/DSS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/DUB,4530,6943,65.25%,0.91%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/DUB,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/DTW,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/EDI,2089,3790,55.12%,0.42%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/EDI,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/DUB,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/EZE,1195,3348,35.69%,0.24%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/EZE,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/EDI,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/FCO,6170,11385,54.19%,1.25%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/FCO,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/EZE,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/FRA,3041,5099,59.64%,0.61%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/FRA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/FCO,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/GCM,1601,2360,67.84%,0.32%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/GCM,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/FRA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/GDL,1589,2148,73.98%,0.32%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/GDL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/GCM,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/GIG,800,1820,43.96%,0.16%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/GIG,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/GDL,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/GND,184,482,38.17%,0.04%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/GND,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/GIG,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/GRU,2750,5750,47.83%,0.56%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/GRU,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/GND,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/GUA,1032,2257,45.72%,0.21%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/GUA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/GRU,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/HAV,1714,3144,54.52%,0.35%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/HAV,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/GUA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/HND,6995,12071,57.95%,1.41%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/HND,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/HAV,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/HNL,1539,2017,76.30%,0.31%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/HNL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/HND,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/ICN,6978,11552,60.41%,1.41%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/ICN,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/HNL,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/IND,71,86,82.56%,0.01%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/IND,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/ICN,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/JFK,54668,85149,64.20%,11.04%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/JFK,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/IND,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/JNB,693,1759,39.40%,0.14%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/JNB,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/JFK,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/KIN,858,2003,42.84%,0.17%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/KIN,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/JNB,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/LAS,24,72,33.33%,0.00%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/LAS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/KIN,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/LAX,10586,15695,67.45%,2.14%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/LAX,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/LAS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/LGA,512,695,73.67%,0.10%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/LGA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/LAX,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/LHR,11887,19669,60.44%,2.40%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/LHR,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/LGA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/LIM,1102,2360,46.69%,0.22%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/LIM,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/LHR,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/LIR,2258,3506,64.40%,0.46%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/LIR,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/LIM,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/LIS,2188,3753,58.30%,0.44%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/LIS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/LIR,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/LOS,308,2311,13.33%,0.06%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/LOS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/LIS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MAD,1999,3987,50.14%,0.40%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MAD,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/LOS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MBJ,5263,8137,64.68%,1.06%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MBJ,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MAD,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MCI,4,86,4.65%,0.00%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MCI,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MBJ,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MCO,358,882,40.59%,0.07%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MCO,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MCI,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MEL,173,359,48.19%,0.03%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MEL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MCO,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MEX,11651,17184,67.80%,2.35%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MEX,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MEL,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MIA,2206,3144,70.17%,0.45%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MIA,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MEX,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MSP,21843,35044,62.33%,4.41%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MSP,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MIA,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MTY,1470,2032,72.34%,0.30%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MTY,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MSP,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MUC,1598,2848,56.11%,0.32%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MUC,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MTY,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MXP,2917,5003,58.31%,0.59%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MXP,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MUC,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/MZT,37,66,56.06%,0.01%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/MZT,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MXP,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/NAS,6324,9224,68.56%,1.28%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/NAS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/MZT,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/PLS,2338,3842,60.85%,0.47%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/PLS,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/NAS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/POP,514,725,70.90%,0.10%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/POP,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/PLS,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/PTY,1268,2295,55.25%,0.26%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/PTY,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/POP,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/PUJ,6799,11140,61.03%,1.37%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/PUJ,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/PTY,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/PVG,2201,4880,45.10%,0.44%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/PVG,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/PUJ,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/PVR,5267,7885,66.80%,1.06%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/PVR,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/PVG,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/RAK,321,531,60.45%,0.06%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/RAK,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/PVR,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/RDU,24,86,27.91%,0.00%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/RDU,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/RAK,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/RTB,285,426,66.90%,0.06%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/RTB,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/RDU,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SAL,1116,2027,55.06%,0.23%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SAL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/RTB,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SAP,1080,2021,53.44%,0.22%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SAP,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SAL,,,,
,6,carrier/dom_int;ML/I,A0,carrier/dom_int/station;ML/I/SCL,834,2356,35.40%,0.17%,798740,,,carrier/dom_int,ML/I,carrier/dom_int/station,ML/I/SCL,sys/div/dom_int/carrier/carrier/dom_int/station;DL/ACS/I/DC/ML/I/SAP,,,,
