KPI_Name,parent,node,Tier,sys,Mo_Nb,frst_flt_ind,station,dom_int,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/3/First Flight,BTR,4.1,sys,3,First Flight,BTR,,80.0,24,30,84.0,5.00%,0.0010538333186967594,25.2,30,Cascaded,2027,25.199999999999996,30
D0,sys/3/First Flight,BTV,4.1,sys,3,First Flight,BTV,,80.77,84,104,84.81,5.00%,0.0036884166154386583,88.2,104,Cascaded,2027,88.19999999999999,104
D0,sys/3/First Flight,BUF,4.1,sys,3,First Flight,BUF,,76.11,86,113,79.91,5.00%,0.003776236058663388,90.3,113,Cascaded,2027,90.29999999999998,113
D0,sys/3/First Flight,BUR,4.1,sys,3,First Flight,BUR,,93.33,28,30,98.0,5.00%,0.0012294722051462194,29.4,30,Cascaded,2027,29.399999999999995,30
D0,sys/3/First Flight,BWI,4.1,sys,3,First Flight,BWI,,73.15,109,149,76.81,5.00%,0.004786159655747782,114.45,149,Cascaded,2027,114.44999999999999,149
D0,sys/3/First Flight,BZN,4.1,sys,3,First Flight,BZN,,86.81,79,91,91.15,5.00%,0.003468868007376833,82.95,91,Cascaded,2027,82.94999999999999,91
D0,sys/3/First Flight,CAE,4.1,sys,3,First Flight,CAE,,79.13,91,115,83.09,5.00%,0.003995784666725213,95.55,115,Cascaded,2027,95.54999999999998,115
D0,sys/3/First Flight,CHA,4.1,sys,3,First Flight,CHA,,76.92,80,104,80.77,5.00%,0.0035127777289891983,84.0,104,Cascaded,2027,83.99999999999999,104
D0,sys/3/First Flight,CHO,4.1,sys,3,First Flight,CHO,,90.57,48,53,95.09,5.00%,0.002107666637393519,50.4,53,Cascaded,2027,50.39999999999999,53
D0,sys/3/First Flight,CHS,4.1,sys,3,First Flight,CHS,,85.42,123,144,89.69,5.00%,0.005400895758320892,129.15,144,Cascaded,2027,129.14999999999998,144
D0,sys/3/First Flight,CID,4.1,sys,3,First Flight,CID,,85.71,48,56,90.0,5.00%,0.002107666637393519,50.4,56,Cascaded,2027,50.39999999999999,56
D0,sys/3/First Flight,CIU,4.1,sys,3,First Flight,CIU,,73.91,17,23,77.61,5.00%,0.0007464652674102046,17.85,23,Cascaded,2027,17.849999999999998,23
D0,sys/3/First Flight,CLE,4.1,sys,3,First Flight,CLE,,83.79,212,253,87.98,5.00%,0.009308860981821375,222.6,253,Cascaded,2027,222.59999999999997,253
D0,sys/3/First Flight,CLT,4.1,sys,3,First Flight,CLT,,86.27,176,204,90.59,5.00%,0.0077281110037762364,184.8,204,Cascaded,2027,184.79999999999998,204
D0,sys/3/First Flight,CMH,4.1,sys,3,First Flight,CMH,,81.56,261,320,85.64,5.00%,0.01146043734082726,274.05,320,Cascaded,2027,274.04999999999995,320
D0,sys/3/First Flight,COS,4.1,sys,3,First Flight,COS,,92.45,49,53,97.08,5.00%,0.0021515763590058837,51.45,53,Cascaded,2027,51.449999999999996,53
D0,sys/3/First Flight,CRW,4.1,sys,3,First Flight,CRW,,78.57,22,28,82.5,5.00%,0.0009660138754720296,23.1,28,Cascaded,2027,23.099999999999998,28
D0,sys/3/First Flight,CSG,4.1,sys,3,First Flight,CSG,,71.43,20,28,75.0,5.00%,0.0008781944322472996,21.0,28,Cascaded,2027,20.999999999999996,28
D0,sys/3/First Flight,CUN,4.1,sys,3,First Flight,CUN,,87.1,27,31,91.45,5.00%,0.0011855624835338545,28.35,31,Cascaded,2027,28.349999999999998,31
D0,sys/3/First Flight,CVG,4.1,sys,3,First Flight,CVG,,76.39,372,487,80.21,5.00%,0.01633441643979977,390.6,487,Cascaded,2027,390.59999999999997,487
D0,sys/3/First Flight,CWA,4.1,sys,3,First Flight,CWA,,85.19,23,27,89.44,5.00%,0.0010099235970843945,24.15,27,Cascaded,2027,24.15,27
D0,sys/3/First Flight,DAB,4.1,sys,3,First Flight,DAB,,89.29,25,28,93.75,5.00%,0.0010977430403091245,26.25,28,Cascaded,2027,26.249999999999996,28
D0,sys/3/First Flight,DAL,4.1,sys,3,First Flight,DAL,,89.66,26,29,94.14,5.00%,0.0011416527619214894,27.3,29,Cascaded,2027,27.299999999999997,29
D0,sys/3/First Flight,DAY,4.1,sys,3,First Flight,DAY,,93.1,27,29,97.76,5.00%,0.0011855624835338545,28.35,29,Cascaded,2027,28.349999999999998,29
D0,sys/3/First Flight,DCA,4.1,sys,3,First Flight,DCA,,78.61,261,332,82.55,5.00%,0.01146043734082726,274.05,332,Cascaded,2027,274.04999999999995,332
D0,sys/3/First Flight,DEN,4.1,sys,3,First Flight,DEN,,80.69,234,290,84.72,5.00%,0.010274874857293404,245.7,290,Cascaded,2027,245.69999999999996,290
D0,sys/3/First Flight,DFW,4.1,sys,3,First Flight,DFW,,77.54,214,276,81.41,5.00%,0.009396680425046105,224.7,276,Cascaded,2027,224.69999999999996,276
D0,sys/3/First Flight,DHN,4.1,sys,3,First Flight,DHN,,80.0,24,30,84.0,5.00%,0.0010538333186967594,25.2,30,Cascaded,2027,25.199999999999996,30
D0,sys/3/First Flight,DJT,4.1,sys,3,First Flight,DJT,,68.97,100,145,72.41,5.00%,0.004390972161236498,105.0,145,Cascaded,2027,104.99999999999999,145
D0,sys/3/First Flight,DLH,4.1,sys,3,First Flight,DLH,,77.78,42,54,81.67,5.00%,0.0018442083077193291,44.1,54,Cascaded,2027,44.099999999999994,54
D0,sys/3/First Flight,DSM,4.1,sys,3,First Flight,DSM,,84.55,93,110,88.77,5.00%,0.004083604109949943,97.65,110,Cascaded,2027,97.64999999999999,110
D0,sys/3/First Flight,DTW,4.1,sys,3,First Flight,DTW,,71.77,788,1098,75.36,5.00%,0.0346008606305436,827.4,1098,Cascaded,2027,827.3999999999999,1098
D0,sys/3/First Flight,ECP,4.1,sys,3,First Flight,ECP,,79.27,65,82,83.23,5.00%,0.0028541319048037235,68.25,82,Cascaded,2027,68.24999999999999,82
D0,sys/3/First Flight,EKO,4.1,sys,3,First Flight,EKO,,100.0,31,31,105.0,5.00%,0.0013612013699833142,32.55,31,Cascaded,2027,32.55,31
D0,sys/3/First Flight,ELM,4.1,sys,3,First Flight,ELM,,83.33,20,24,87.5,5.00%,0.0008781944322472996,21.0,24,Cascaded,2027,20.999999999999996,24
D0,sys/3/First Flight,ELP,4.1,sys,3,First Flight,ELP,,89.29,25,28,93.75,5.00%,0.0010977430403091245,26.25,28,Cascaded,2027,26.249999999999996,28
D0,sys/3/First Flight,ESC,4.1,sys,3,First Flight,ESC,,77.27,17,22,81.14,5.00%,0.0007464652674102046,17.85,22,Cascaded,2027,17.849999999999998,22
D0,sys/3/First Flight,EUG,4.1,sys,3,First Flight,EUG,,89.66,52,58,94.14,5.00%,0.0022833055238429788,54.6,58,Cascaded,2027,54.599999999999994,58
D0,sys/3/First Flight,EVV,4.1,sys,3,First Flight,EVV,,78.57,22,28,82.5,5.00%,0.0009660138754720296,23.1,28,Cascaded,2027,23.099999999999998,28
D0,sys/3/First Flight,EWR,4.1,sys,3,First Flight,EWR,,81.1,133,164,85.15,5.00%,0.005839992974444542,139.65,164,Cascaded,2027,139.64999999999998,164
D0,sys/3/First Flight,EYW,4.1,sys,3,First Flight,EYW,,80.0,24,30,84.0,5.00%,0.0010538333186967594,25.2,30,Cascaded,2027,25.199999999999996,30
D0,sys/3/First Flight,FAR,4.1,sys,3,First Flight,FAR,,80.68,71,88,84.72,5.00%,0.0031175902344779136,74.55,88,Cascaded,2027,74.55,88
D0,sys/3/First Flight,FAT,4.1,sys,3,First Flight,FAT,,100.0,31,31,105.0,5.00%,0.0013612013699833142,32.55,31,Cascaded,2027,32.55,31
D0,sys/3/First Flight,FAY,4.1,sys,3,First Flight,FAY,,92.0,23,25,96.6,5.00%,0.0010099235970843945,24.15,25,Cascaded,2027,24.15,25
D0,sys/3/First Flight,FCA,4.1,sys,3,First Flight,FCA,,96.43,27,28,101.25,5.00%,0.0011855624835338545,28.35,28,Cascaded,2027,28.349999999999998,28
D0,sys/3/First Flight,FLL,4.1,sys,3,First Flight,FLL,,73.08,228,312,76.73,5.00%,0.010011416527619214,239.4,312,Cascaded,2027,239.39999999999998,312
D0,sys/3/First Flight,FSD,4.1,sys,3,First Flight,FSD,,85.39,76,89,89.66,5.00%,0.0033371388425397384,79.8,89,Cascaded,2027,79.8,89
D0,sys/3/First Flight,FWA,4.1,sys,3,First Flight,FWA,,81.25,65,80,85.31,5.00%,0.0028541319048037235,68.25,80,Cascaded,2027,68.24999999999999,80
D0,sys/3/First Flight,GEG,4.1,sys,3,First Flight,GEG,,81.36,144,177,85.42,5.00%,0.006322999912180557,151.2,177,Cascaded,2027,151.2,177
D0,sys/3/First Flight,GFK,4.1,sys,3,First Flight,GFK,,88.46,23,26,92.88,5.00%,0.0010099235970843945,24.15,26,Cascaded,2027,24.15,26
D0,sys/3/First Flight,GJT,4.1,sys,3,First Flight,GJT,,100.0,31,31,105.0,5.00%,0.0013612013699833142,32.55,31,Cascaded,2027,32.55,31
D0,sys/3/First Flight,GNV,4.1,sys,3,First Flight,GNV,,92.59,25,27,97.22,5.00%,0.0010977430403091245,26.25,27,Cascaded,2027,26.249999999999996,27
D0,sys/3/First Flight,GPT,4.1,sys,3,First Flight,GPT,,80.0,24,30,84.0,5.00%,0.0010538333186967594,25.2,30,Cascaded,2027,25.199999999999996,30
D0,sys/3/First Flight,GRB,4.1,sys,3,First Flight,GRB,,80.72,67,83,84.76,5.00%,0.0029419513480284537,70.35,83,Cascaded,2027,70.35,83
D0,sys/3/First Flight,GRR,4.1,sys,3,First Flight,GRR,,79.39,131,165,83.36,5.00%,0.005752173531219812,137.55,165,Cascaded,2027,137.54999999999998,165
D0,sys/3/First Flight,GRU,4.1,sys,3,First Flight,GRU,,100.0,1,1,105.0,5.00%,4.390972161236498e-05,1.05,1,Cascaded,2027,1.0499999999999998,1
D0,sys/3/First Flight,GSO,4.1,sys,3,First Flight,GSO,,83.7,113,135,87.89,5.00%,0.004961798542197243,118.65,135,Cascaded,2027,118.64999999999999,135
D0,sys/3/First Flight,GSP,4.1,sys,3,First Flight,GSP,,75.35,107,142,79.12,5.00%,0.004698340212523053,112.35,142,Cascaded,2027,112.34999999999998,142
D0,sys/3/First Flight,GTF,4.1,sys,3,First Flight,GTF,,93.33,28,30,98.0,5.00%,0.0012294722051462194,29.4,30,Cascaded,2027,29.399999999999995,30
D0,sys/3/First Flight,GTR,4.1,sys,3,First Flight,GTR,,80.65,25,31,84.68,5.00%,0.0010977430403091245,26.25,31,Cascaded,2027,26.249999999999996,31
D0,sys/3/First Flight,HLN,4.1,sys,3,First Flight,HLN,,96.77,30,31,101.61,5.00%,0.0013172916483709493,31.5,31,Cascaded,2027,31.499999999999996,31
D0,sys/3/First Flight,HNL,4.1,sys,3,First Flight,HNL,,94.12,48,51,98.82,5.00%,0.002107666637393519,50.4,51,Cascaded,2027,50.39999999999999,51
D0,sys/3/First Flight,HOU,4.1,sys,3,First Flight,HOU,,81.48,22,27,85.56,5.00%,0.0009660138754720296,23.1,27,Cascaded,2027,23.099999999999998,27
D0,sys/3/First Flight,HPN,4.1,sys,3,First Flight,HPN,,74.07,20,27,77.78,5.00%,0.0008781944322472996,21.0,27,Cascaded,2027,20.999999999999996,27
D0,sys/3/First Flight,HSV,4.1,sys,3,First Flight,HSV,,77.14,81,105,81.0,5.00%,0.0035566874506015632,85.05,105,Cascaded,2027,85.04999999999998,105
D0,sys/3/First Flight,IAD,4.1,sys,3,First Flight,IAD,,65.64,107,163,68.93,5.00%,0.004698340212523053,112.35,163,Cascaded,2027,112.34999999999998,163
D0,sys/3/First Flight,IAH,4.1,sys,3,First Flight,IAH,,58.5,117,200,61.42,5.00%,0.005137437428646702,122.85,200,Cascaded,2027,122.84999999999998,200
D0,sys/3/First Flight,ICN,4.1,sys,3,First Flight,ICN,,75.0,12,16,78.75,5.00%,0.0005269166593483797,12.6,16,Cascaded,2027,12.599999999999998,16
D0,sys/3/First Flight,ICT,4.1,sys,3,First Flight,ICT,,85.96,49,57,90.26,5.00%,0.0021515763590058837,51.45,57,Cascaded,2027,51.449999999999996,57
D0,sys/3/First Flight,IDA,4.1,sys,3,First Flight,IDA,,100.0,31,31,105.0,5.00%,0.0013612013699833142,32.55,31,Cascaded,2027,32.55,31
D0,sys/3/First Flight,ILM,4.1,sys,3,First Flight,ILM,,81.4,35,43,85.47,5.00%,0.0015368402564327741,36.75,43,Cascaded,2027,36.74999999999999,43
D0,sys/3/First Flight,IND,4.1,sys,3,First Flight,IND,,81.92,281,343,86.02,5.00%,0.012338631773074558,295.05,343,Cascaded,2027,295.04999999999995,343
D0,sys/3/First Flight,ITH,4.1,sys,3,First Flight,ITH,,95.24,20,21,100.0,5.00%,0.0008781944322472996,21.0,21,Cascaded,2027,20.999999999999996,21
D0,sys/3/First Flight,JAC,4.1,sys,3,First Flight,JAC,,68.97,20,29,72.41,5.00%,0.0008781944322472996,21.0,29,Cascaded,2027,20.999999999999996,29
D0,sys/3/First Flight,JAN,4.1,sys,3,First Flight,JAN,,74.58,44,59,78.31,5.00%,0.0019320277509440591,46.2,59,Cascaded,2027,46.199999999999996,59
D0,sys/3/First Flight,JAX,4.1,sys,3,First Flight,JAX,,76.5,153,200,80.32,5.00%,0.006718187406691841,160.65,200,Cascaded,2027,160.64999999999998,200
D0,sys/3/First Flight,JFK,4.1,sys,3,First Flight,JFK,,80.47,865,1075,84.49,5.00%,0.037981909194695705,908.25,1075,Cascaded,2027,908.2499999999999,1075
D0,sys/3/First Flight,KIN,4.1,sys,3,First Flight,KIN,,80.0,24,30,84.0,5.00%,0.0010538333186967594,25.2,30,Cascaded,2027,25.199999999999996,30
D0,sys/3/First Flight,LAN,4.1,sys,3,First Flight,LAN,,81.82,18,22,85.91,5.00%,0.0007903749890225696,18.9,22,Cascaded,2027,18.9,22
D0,sys/3/First Flight,LAS,4.1,sys,3,First Flight,LAS,,81.93,204,249,86.02,5.00%,0.008957583208922456,214.2,249,Cascaded,2027,214.2,249
D0,sys/3/First Flight,LAX,4.1,sys,3,First Flight,LAX,,79.64,614,771,83.62,5.00%,0.026960569069992096,644.7,771,Cascaded,2027,644.6999999999999,771
D0,sys/3/First Flight,LEX,4.1,sys,3,First Flight,LEX,,81.34,109,134,85.41,5.00%,0.004786159655747782,114.45,134,Cascaded,2027,114.44999999999999,134
D0,sys/3/First Flight,LFT,4.1,sys,3,First Flight,LFT,,92.59,25,27,97.22,5.00%,0.0010977430403091245,26.25,27,Cascaded,2027,26.249999999999996,27
D0,sys/3/First Flight,LGA,4.1,sys,3,First Flight,LGA,,80.11,757,945,84.11,5.00%,0.033239659260560286,794.85,945,Cascaded,2027,794.8499999999999,945
D0,sys/3/First Flight,LGB,4.1,sys,3,First Flight,LGB,,93.55,29,31,98.23,5.00%,0.0012733819267585844,30.45,31,Cascaded,2027,30.449999999999996,31
D0,sys/3/First Flight,LIT,4.1,sys,3,First Flight,LIT,,77.78,63,81,81.67,5.00%,0.0027663124615789937,66.15,81,Cascaded,2027,66.14999999999999,81
D0,sys/3/First Flight,LWS,4.1,sys,3,First Flight,LWS,,93.55,29,31,98.23,5.00%,0.0012733819267585844,30.45,31,Cascaded,2027,30.449999999999996,31
D0,sys/3/First Flight,MBS,4.1,sys,3,First Flight,MBS,,72.41,21,29,76.03,5.00%,0.0009221041538596646,22.05,29,Cascaded,2027,22.049999999999997,29
D0,sys/3/First Flight,MCI,4.1,sys,3,First Flight,MCI,,79.15,205,259,83.11,5.00%,0.009001492930534821,215.25,259,Cascaded,2027,215.24999999999997,259
D0,sys/3/First Flight,MCO,4.1,sys,3,First Flight,MCO,,80.86,321,397,84.9,5.00%,0.014095020637569157,337.05,397,Cascaded,2027,337.04999999999995,397
D0,sys/3/First Flight,MDT,4.1,sys,3,First Flight,MDT,,85.96,49,57,90.26,5.00%,0.0021515763590058837,51.45,57,Cascaded,2027,51.449999999999996,57
D0,sys/3/First Flight,MDW,4.1,sys,3,First Flight,MDW,,89.29,25,28,93.75,5.00%,0.0010977430403091245,26.25,28,Cascaded,2027,26.249999999999996,28
D0,sys/3/First Flight,MEM,4.1,sys,3,First Flight,MEM,,83.4,206,247,87.57,5.00%,0.009045402652147186,216.3,247,Cascaded,2027,216.29999999999998,247
D0,sys/3/First Flight,MEX,4.1,sys,3,First Flight,MEX,,87.1,27,31,91.45,5.00%,0.0011855624835338545,28.35,31,Cascaded,2027,28.349999999999998,31
D0,sys/3/First Flight,MFE,4.1,sys,3,First Flight,MFE,,96.3,26,27,101.11,5.00%,0.0011416527619214894,27.3,27,Cascaded,2027,27.299999999999997,27
D0,sys/3/First Flight,MFR,4.1,sys,3,First Flight,MFR,,94.92,56,59,99.66,5.00%,0.0024589444102924387,58.8,59,Cascaded,2027,58.79999999999999,59
D0,sys/3/First Flight,MGM,4.1,sys,3,First Flight,MGM,,80.77,21,26,84.81,5.00%,0.0009221041538596646,22.05,26,Cascaded,2027,22.049999999999997,26
D0,sys/3/First Flight,MIA,4.1,sys,3,First Flight,MIA,,72.08,173,240,75.69,5.00%,0.007596381838939141,181.65,240,Cascaded,2027,181.64999999999998,240
D0,sys/3/First Flight,MKE,4.1,sys,3,First Flight,MKE,,77.72,157,202,81.61,5.00%,0.006893826293141302,164.85,202,Cascaded,2027,164.84999999999997,202
D0,sys/3/First Flight,MLB,4.1,sys,3,First Flight,MLB,,86.67,26,30,91.0,5.00%,0.0011416527619214894,27.3,30,Cascaded,2027,27.299999999999997,30
D0,sys/3/First Flight,MLI,4.1,sys,3,First Flight,MLI,,88.89,24,27,93.33,5.00%,0.0010538333186967594,25.2,27,Cascaded,2027,25.199999999999996,27
D0,sys/3/First Flight,MLU,4.1,sys,3,First Flight,MLU,,78.57,22,28,82.5,5.00%,0.0009660138754720296,23.1,28,Cascaded,2027,23.099999999999998,28
D0,sys/3/First Flight,MOB,4.1,sys,3,First Flight,MOB,,85.71,24,28,90.0,5.00%,0.0010538333186967594,25.2,28,Cascaded,2027,25.199999999999996,28
D0,sys/3/First Flight,MOT,4.1,sys,3,First Flight,MOT,,80.0,40,50,84.0,5.00%,0.0017563888644945992,42.0,50,Cascaded,2027,41.99999999999999,50
D0,sys/3/First Flight,MQT,4.1,sys,3,First Flight,MQT,,66.67,14,21,70.0,5.00%,0.0006147361025731097,14.7,21,Cascaded,2027,14.699999999999998,21
D0,sys/3/First Flight,MSN,4.1,sys,3,First Flight,MSN,,86.09,99,115,90.39,5.00%,0.004347062439624133,103.95,115,Cascaded,2027,103.94999999999999,115
D0,sys/3/First Flight,MSO,4.1,sys,3,First Flight,MSO,,79.17,38,48,83.12,5.00%,0.0016685694212698692,39.9,48,Cascaded,2027,39.9,48
D0,sys/3/First Flight,MSP,4.1,sys,3,First Flight,MSP,,76.54,982,1283,80.37,5.00%,0.04311934662334241,1031.1,1283,Cascaded,2027,1031.1,1283
D0,sys/3/First Flight,MSY,4.1,sys,3,First Flight,MSY,,79.83,95,119,83.82,5.00%,0.004171423553174673,99.75,119,Cascaded,2027,99.74999999999999,119
D0,sys/3/First Flight,MYR,4.1,sys,3,First Flight,MYR,,79.31,23,29,83.28,5.00%,0.0010099235970843945,24.15,29,Cascaded,2027,24.15,29
D0,sys/3/First Flight,OAJ,4.1,sys,3,First Flight,OAJ,,82.14,23,28,86.25,5.00%,0.0010099235970843945,24.15,28,Cascaded,2027,24.15,28
D0,sys/3/First Flight,OAK,4.1,sys,3,First Flight,OAK,,90.32,28,31,94.84,5.00%,0.0012294722051462194,29.4,31,Cascaded,2027,29.399999999999995,31
D0,sys/3/First Flight,OKC,4.1,sys,3,First Flight,OKC,,78.77,115,146,82.71,5.00%,0.0050496179854219725,120.75,146,Cascaded,2027,120.74999999999999,146
D0,sys/3/First Flight,OMA,4.1,sys,3,First Flight,OMA,,86.6,168,194,90.93,5.00%,0.007376833230877317,176.4,194,Cascaded,2027,176.39999999999998,194
D0,sys/3/First Flight,ONT,4.1,sys,3,First Flight,ONT,,89.47,51,57,93.95,5.00%,0.002239395802230614,53.55,57,Cascaded,2027,53.55,57
D0,sys/3/First Flight,ORD,4.1,sys,3,First Flight,ORD,,60.93,170,279,63.98,5.00%,0.007464652674102046,178.5,279,Cascaded,2027,178.49999999999997,279
D0,sys/3/First Flight,ORF,4.1,sys,3,First Flight,ORF,,88.02,169,192,92.42,5.00%,0.007420742952489681,177.45,192,Cascaded,2027,177.45,192
D0,sys/3/First Flight,PDX,4.1,sys,3,First Flight,PDX,,79.13,163,206,83.08,5.00%,0.007157284622815492,171.15,206,Cascaded,2027,171.14999999999998,206
D0,sys/3/First Flight,PHL,4.1,sys,3,First Flight,PHL,,75.84,135,178,79.63,5.00%,0.005927812417669272,141.75,178,Cascaded,2027,141.74999999999997,178
D0,sys/3/First Flight,PHX,4.1,sys,3,First Flight,PHX,,76.74,198,258,80.58,5.00%,0.008694124879248265,207.9,258,Cascaded,2027,207.89999999999998,258
D0,sys/3/First Flight,PIT,4.1,sys,3,First Flight,PIT,,81.58,186,228,85.66,5.00%,0.008167208219899885,195.3,228,Cascaded,2027,195.29999999999998,228
D0,sys/3/First Flight,PNS,4.1,sys,3,First Flight,PNS,,87.18,68,78,91.54,5.00%,0.0029858610696408185,71.4,78,Cascaded,2027,71.39999999999999,78
D0,sys/3/First Flight,PSC,4.1,sys,3,First Flight,PSC,,88.24,75,85,92.65,5.00%,0.0032932291209273735,78.75,85,Cascaded,2027,78.74999999999999,85
D0,sys/3/First Flight,PSP,4.1,sys,3,First Flight,PSP,,90.32,28,31,94.84,5.00%,0.0012294722051462194,29.4,31,Cascaded,2027,29.399999999999995,31
D0,sys/3/First Flight,PVD,4.1,sys,3,First Flight,PVD,,73.33,33,45,77.0,5.00%,0.0014490208132080442,34.65,45,Cascaded,2027,34.65,45
D0,sys/3/First Flight,PVG,4.1,sys,3,First Flight,PVG,,50.0,1,2,52.5,5.00%,4.390972161236498e-05,1.05,2,Cascaded,2027,1.0499999999999998,2
D0,sys/3/First Flight,PWM,4.1,sys,3,First Flight,PWM,,81.01,64,79,85.06,5.00%,0.0028102221831913586,67.2,79,Cascaded,2027,67.19999999999999,79
D0,sys/3/First Flight,RAP,4.1,sys,3,First Flight,RAP,,92.59,25,27,97.22,5.00%,0.0010977430403091245,26.25,27,Cascaded,2027,26.249999999999996,27
D0,sys/3/First Flight,RDM,4.1,sys,3,First Flight,RDM,,94.83,55,58,99.57,5.00%,0.002415034688680074,57.75,58,Cascaded,2027,57.74999999999999,58
D0,sys/3/First Flight,RDU,4.1,sys,3,First Flight,RDU,,76.25,411,539,80.06,5.00%,0.018046895582682007,431.55,539,Cascaded,2027,431.54999999999995,539
D0,sys/3/First Flight,RHI,4.1,sys,3,First Flight,RHI,,88.89,24,27,93.33,5.00%,0.0010538333186967594,25.2,27,Cascaded,2027,25.199999999999996,27
D0,sys/3/First Flight,RIC,4.1,sys,3,First Flight,RIC,,80.54,149,185,84.57,5.00%,0.006542548520242382,156.45,185,Cascaded,2027,156.45,185
D0,sys/3/First Flight,RNO,4.1,sys,3,First Flight,RNO,,90.0,54,60,94.5,5.00%,0.002371124967067709,56.7,60,Cascaded,2027,56.699999999999996,60
D0,sys/3/First Flight,ROA,4.1,sys,3,First Flight,ROA,,80.77,42,52,84.81,5.00%,0.0018442083077193291,44.1,52,Cascaded,2027,44.099999999999994,52
D0,sys/3/First Flight,ROC,4.1,sys,3,First Flight,ROC,,69.61,71,102,73.09,5.00%,0.0031175902344779136,74.55,102,Cascaded,2027,74.55,102
D0,sys/3/First Flight,RST,4.1,sys,3,First Flight,RST,,96.15,25,26,100.96,5.00%,0.0010977430403091245,26.25,26,Cascaded,2027,26.249999999999996,26
D0,sys/3/First Flight,RSW,4.1,sys,3,First Flight,RSW,,75.61,124,164,79.39,5.00%,0.005444805479933257,130.2,164,Cascaded,2027,130.2,164
D0,sys/3/First Flight,SAN,4.1,sys,3,First Flight,SAN,,80.6,216,268,84.63,5.00%,0.009484499868270836,226.8,268,Cascaded,2027,226.79999999999998,268
D0,sys/3/First Flight,SAT,4.1,sys,3,First Flight,SAT,,85.64,161,188,89.92,5.00%,0.007069465179590761,169.05,188,Cascaded,2027,169.04999999999998,188
D0,sys/3/First Flight,SAV,4.1,sys,3,First Flight,SAV,,73.94,105,142,77.64,5.00%,0.004610520769298323,110.25,142,Cascaded,2027,110.24999999999999,142
D0,sys/3/First Flight,SBA,4.1,sys,3,First Flight,SBA,,96.77,30,31,101.61,5.00%,0.0013172916483709493,31.5,31,Cascaded,2027,31.499999999999996,31
D0,sys/3/First Flight,SBN,4.1,sys,3,First Flight,SBN,,68.29,56,82,71.71,5.00%,0.0024589444102924387,58.8,82,Cascaded,2027,58.79999999999999,82
D0,sys/3/First Flight,SDF,4.1,sys,3,First Flight,SDF,,82.56,142,172,86.69,5.00%,0.006235180468955827,149.1,172,Cascaded,2027,149.1,172
D0,sys/3/First Flight,SDQ,4.1,sys,3,First Flight,SDQ,,77.42,24,31,81.29,5.00%,0.0010538333186967594,25.2,31,Cascaded,2027,25.199999999999996,31
D0,sys/3/First Flight,SEA,4.1,sys,3,First Flight,SEA,,75.24,386,513,79.01,5.00%,0.01694915254237288,405.3,513,Cascaded,2027,405.29999999999995,513
D0,sys/3/First Flight,SFO,4.1,sys,3,First Flight,SFO,,83.84,249,297,88.03,5.00%,0.010933520681478879,261.45,297,Cascaded,2027,261.45,297
D0,sys/3/First Flight,SGF,4.1,sys,3,First Flight,SGF,,75.86,22,29,79.66,5.00%,0.0009660138754720296,23.1,29,Cascaded,2027,23.099999999999998,29
D0,sys/3/First Flight,SGU,4.1,sys,3,First Flight,SGU,,96.72,59,61,101.56,5.00%,0.0025906735751295338,61.95,61,Cascaded,2027,61.949999999999996,61
D0,sys/3/First Flight,SHV,4.1,sys,3,First Flight,SHV,,75.44,43,57,79.21,5.00%,0.001888118029331694,45.15,57,Cascaded,2027,45.14999999999999,57
D0,sys/3/First Flight,SJC,4.1,sys,3,First Flight,SJC,,84.62,99,117,88.85,5.00%,0.004347062439624133,103.95,117,Cascaded,2027,103.94999999999999,117
D0,sys/3/First Flight,SJO,4.1,sys,3,First Flight,SJO,,79.31,23,29,83.28,5.00%,0.0010099235970843945,24.15,29,Cascaded,2027,24.15,29
D0,sys/3/First Flight,SJU,4.1,sys,3,First Flight,SJU,,79.12,72,91,83.08,5.00%,0.0031614999560902785,75.6,91,Cascaded,2027,75.6,91
D0,sys/3/First Flight,SLC,4.1,sys,3,First Flight,SLC,,75.88,626,825,79.67,5.00%,0.027487485729340476,657.3,825,Cascaded,2027,657.3,825
D0,sys/3/First Flight,SMF,4.1,sys,3,First Flight,SMF,,89.54,137,153,94.02,5.00%,0.0060156318608940015,143.85,153,Cascaded,2027,143.85,153
D0,sys/3/First Flight,SNA,4.1,sys,3,First Flight,SNA,,73.73,87,118,77.42,5.00%,0.003820145780275753,91.35,118,Cascaded,2027,91.35,118
D0,sys/3/First Flight,SRQ,4.1,sys,3,First Flight,SRQ,,83.52,76,91,87.69,5.00%,0.0033371388425397384,79.8,91,Cascaded,2027,79.8,91
D0,sys/3/First Flight,STI,4.1,sys,3,First Flight,STI,,79.31,23,29,83.28,5.00%,0.0010099235970843945,24.15,29,Cascaded,2027,24.15,29
