KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,dom_int,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DL/738,MDT,4.1,sys,DL,,,MDT,738,44.44,4,9,46.67,5.00%,5.858230814294083e-05,4.2,9,Cascaded,2027,4.2,9
D0,sys/DL/738,MEM,4.1,sys,DL,,,MEM,738,71.0,524,738,74.55,5.00%,0.007674282366725249,550.2,738,Cascaded,2027,550.2,738
D0,sys/DL/738,MEX,4.1,sys,DL,,,MEX,738,80.63,1016,1260,84.67,5.00%,0.014879906268306972,1066.8,1260,Cascaded,2027,1066.8,1260
D0,sys/DL/738,MIA,4.1,sys,DL,,,MIA,738,51.07,978,1915,53.62,5.00%,0.014323374340949033,1026.9,1915,Cascaded,2027,1026.9,1915
D0,sys/DL/738,MKE,4.1,sys,DL,,,MKE,738,74.7,440,589,78.44,5.00%,0.006444053895723492,462.0,589,Cascaded,2027,462.0,589
D0,sys/DL/738,MLB,4.1,sys,DL,,,MLB,738,78.12,25,32,82.03,5.00%,0.0003661394258933802,26.25,32,Cascaded,2027,26.25,32
D0,sys/DL/738,MSP,4.1,sys,DL,,,MSP,738,73.57,398,541,77.25,5.00%,0.005828939660222613,417.9,541,Cascaded,2027,417.9,541
D0,sys/DL/738,MSY,4.1,sys,DL,,,MSY,738,63.93,1120,1752,67.12,5.00%,0.016403046280023433,1176.0,1752,Cascaded,2027,1176.0,1752
D0,sys/DL/738,MTJ,4.1,sys,DL,,,MTJ,738,60.42,58,96,63.44,5.00%,0.000849443468072642,60.9,96,Cascaded,2027,60.9,96
D0,sys/DL/738,MYR,4.1,sys,DL,,,MYR,738,66.67,188,282,70.0,5.00%,0.002753368482718219,197.4,282,Cascaded,2027,197.4,282
D0,sys/DL/738,NAS,4.1,sys,DL,,,NAS,738,84.85,28,33,89.09,5.00%,0.0004100761570005858,29.4,33,Cascaded,2027,29.4,33
D0,sys/DL/738,OKC,4.1,sys,DL,,,OKC,738,92.31,12,13,96.92,5.00%,0.0001757469244288225,12.6,13,Cascaded,2027,12.6,13
D0,sys/DL/738,ONT,4.1,sys,DL,,,ONT,738,78.54,205,261,82.47,5.00%,0.0030023432923257177,215.25,261,Cascaded,2027,215.25,261
D0,sys/DL/738,ORD,4.1,sys,DL,,,ORD,738,56.37,1191,2113,59.18,5.00%,0.017442882249560632,1250.55,2113,Cascaded,2027,1250.55,2113
D0,sys/DL/738,ORF,4.1,sys,DL,,,ORF,738,59.32,35,59,62.29,5.00%,0.0005125951962507323,36.75,59,Cascaded,2027,36.75,59
D0,sys/DL/738,PDX,4.1,sys,DL,,,PDX,738,80.12,415,518,84.12,5.00%,0.006077914469830112,435.75,518,Cascaded,2027,435.75,518
D0,sys/DL/738,PHL,4.1,sys,DL,,,PHL,738,49.21,31,63,51.67,5.00%,0.00045401288810779147,32.55,63,Cascaded,2027,32.55,63
D0,sys/DL/738,PHX,4.1,sys,DL,,,PHX,738,75.23,1084,1441,78.99,5.00%,0.015875805506736965,1138.2,1441,Cascaded,2027,1138.2,1441
D0,sys/DL/738,PIT,4.1,sys,DL,,,PIT,738,68.81,203,295,72.25,5.00%,0.0029730521382542474,213.15,295,Cascaded,2027,213.15,295
D0,sys/DL/738,PLS,4.1,sys,DL,,,PLS,738,84.34,237,281,88.56,5.00%,0.0034710017574692445,248.85,281,Cascaded,2027,248.85,281
D0,sys/DL/738,PNS,4.1,sys,DL,,,PNS,738,81.59,164,201,85.67,5.00%,0.0024018746338605743,172.2,201,Cascaded,2027,172.2,201
D0,sys/DL/738,POP,4.1,sys,DL,,,POP,738,80.92,106,131,84.96,5.00%,0.001552431165787932,111.3,131,Cascaded,2027,111.3,131
D0,sys/DL/738,PSP,4.1,sys,DL,,,PSP,738,60.73,150,247,63.77,5.00%,0.0021968365553602814,157.5,247,Cascaded,2027,157.5,247
D0,sys/DL/738,PTY,4.1,sys,DL,,,PTY,738,77.33,116,150,81.2,5.00%,0.001698886936145284,121.8,150,Cascaded,2027,121.8,150
D0,sys/DL/738,PVR,4.1,sys,DL,,,PVR,738,79.26,386,487,83.22,5.00%,0.00565319273579379,405.3,487,Cascaded,2027,405.3,487
D0,sys/DL/738,PWM,4.1,sys,DL,,,PWM,738,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/738,RDU,4.1,sys,DL,,,RDU,738,67.34,299,444,70.71,5.00%,0.004379027533684827,313.95,444,Cascaded,2027,313.95,444
D0,sys/DL/738,RIC,4.1,sys,DL,,,RIC,738,100.0,11,11,105.0,5.00%,0.00016110134739308728,11.55,11,Cascaded,2027,11.55,11
D0,sys/DL/738,RNO,4.1,sys,DL,,,RNO,738,80.56,551,684,84.58,5.00%,0.0080697129466901,578.55,684,Cascaded,2027,578.55,684
D0,sys/DL/738,RSW,4.1,sys,DL,,,RSW,738,64.78,868,1340,68.01,5.00%,0.012712360867018161,911.4,1340,Cascaded,2027,911.4,1340
D0,sys/DL/738,RTB,4.1,sys,DL,,,RTB,738,67.16,45,67,70.52,5.00%,0.0006590509666080844,47.25,67,Cascaded,2027,47.25,67
D0,sys/DL/738,SAL,4.1,sys,DL,,,SAL,738,77.6,149,192,81.48,5.00%,0.002182190978324546,156.45,192,Cascaded,2027,156.45,192
D0,sys/DL/738,SAN,4.1,sys,DL,,,SAN,738,77.14,891,1155,81.0,5.00%,0.01304920913884007,935.55,1155,Cascaded,2027,935.55,1155
D0,sys/DL/738,SAP,4.1,sys,DL,,,SAP,738,58.99,164,278,61.94,5.00%,0.0024018746338605743,172.2,278,Cascaded,2027,172.2,278
D0,sys/DL/738,SAT,4.1,sys,DL,,,SAT,738,66.24,155,234,69.55,5.00%,0.0022700644405389573,162.75,234,Cascaded,2027,162.75,234
D0,sys/DL/738,SAV,4.1,sys,DL,,,SAV,738,69.38,145,209,72.85,5.00%,0.002123608670181605,152.25,209,Cascaded,2027,152.25,209
D0,sys/DL/738,SDF,4.1,sys,DL,,,SDF,738,73.1,231,316,76.76,5.00%,0.003383128295254833,242.55,316,Cascaded,2027,242.55,316
D0,sys/DL/738,SDQ,4.1,sys,DL,,,SDQ,738,61.62,61,99,64.7,5.00%,0.0008933801991798477,64.05,99,Cascaded,2027,64.05,99
D0,sys/DL/738,SEA,4.1,sys,DL,,,SEA,738,71.49,6097,8528,75.07,5.00%,0.08929408318687757,6401.85,8528,Cascaded,2027,6401.85,8528
D0,sys/DL/738,SFO,4.1,sys,DL,,,SFO,738,62.32,1295,2078,65.44,5.00%,0.018966022261277093,1359.75,2078,Cascaded,2027,1359.75,2078
D0,sys/DL/738,SJC,4.1,sys,DL,,,SJC,738,95.83,23,24,100.62,5.00%,0.00033684827182190976,24.15,24,Cascaded,2027,24.15,24
D0,sys/DL/738,SJD,4.1,sys,DL,,,SJD,738,75.34,391,519,79.1,5.00%,0.0057264206209724665,410.55,519,Cascaded,2027,410.55,519
D0,sys/DL/738,SJU,4.1,sys,DL,,,SJU,738,57.45,27,47,60.32,5.00%,0.0003954305799648506,28.35,47,Cascaded,2027,28.35,47
D0,sys/DL/738,SKB,4.1,sys,DL,,,SKB,738,46.3,25,54,48.61,5.00%,0.0003661394258933802,26.25,54,Cascaded,2027,26.25,54
D0,sys/DL/738,SLC,4.1,sys,DL,,,SLC,738,71.06,5413,7617,74.62,5.00%,0.07927650849443468,5683.65,7617,Cascaded,2027,5683.65,7617
D0,sys/DL/738,SMF,4.1,sys,DL,,,SMF,738,74.5,187,251,78.23,5.00%,0.0027387229056824837,196.35,251,Cascaded,2027,196.35,251
D0,sys/DL/738,SRQ,4.1,sys,DL,,,SRQ,738,50.0,1,2,52.5,5.00%,1.4645577035735208e-05,1.05,2,Cascaded,2027,1.05,2
D0,sys/DL/738,STL,4.1,sys,DL,,,STL,738,74.82,511,683,78.56,5.00%,0.007483889865260691,536.55,683,Cascaded,2027,536.55,683
D0,sys/DL/738,STX,4.1,sys,DL,,,STX,738,36.07,44,122,37.87,5.00%,0.0006444053895723491,46.2,122,Cascaded,2027,46.2,122
D0,sys/DL/738,TLH,4.1,sys,DL,,,TLH,738,100.0,3,3,105.0,5.00%,4.393673110720563e-05,3.15,3,Cascaded,2027,3.15,3
D0,sys/DL/738,TPA,4.1,sys,DL,,,TPA,738,60.22,1305,2167,63.23,5.00%,0.019112478031634447,1370.25,2167,Cascaded,2027,1370.25,2167
D0,sys/DL/738,TQO,4.1,sys,DL,,,TQO,738,79.74,122,153,83.73,5.00%,0.0017867603983596954,128.1,153,Cascaded,2027,128.1,153
D0,sys/DL/738,TUS,4.1,sys,DL,,,TUS,738,100.0,1,1,105.0,5.00%,1.4645577035735208e-05,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/738,TYS,4.1,sys,DL,,,TYS,738,70.59,216,306,74.12,5.00%,0.003163444639718805,226.8,306,Cascaded,2027,226.8,306
D0,sys/DL/738,UVF,4.1,sys,DL,,,UVF,738,84.0,42,50,88.2,5.00%,0.0006151142355008787,44.1,50,Cascaded,2027,44.1,50
D0,sys/DL/738,VPS,4.1,sys,DL,,,VPS,738,71.03,206,290,74.59,5.00%,0.003016988869361453,216.3,290,Cascaded,2027,216.3,290
D0,sys/DL/738,YVR,4.1,sys,DL,,,YVR,738,86.96,20,23,91.3,5.00%,0.00029291154071470416,21.0,23,Cascaded,2027,21.0,23
D0,sys/DL/738,YYZ,4.1,sys,DL,,,YYZ,738,67.36,553,821,70.72,5.00%,0.00809900410076157,580.65,821,Cascaded,2027,580.65,821
D0,sys/DL/739,ABQ,4.1,sys,DL,,,ABQ,739,78.55,714,909,82.48,5.00%,0.004433708604747918,749.7,909,Cascaded,2027,749.7,909
D0,sys/DL/739,ANC,4.1,sys,DL,,,ANC,739,81.34,109,134,85.41,5.00%,0.0006768546749545141,114.45,134,Cascaded,2027,114.45,134
D0,sys/DL/739,ANU,4.1,sys,DL,,,ANU,739,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,sys/DL/739,ATL,4.1,sys,DL,,,ATL,739,71.42,43975,61570,74.99,5.00%,0.2730704984506859,46173.75,61570,Cascaded,2027,46173.75,61570
D0,sys/DL/739,ATW,4.1,sys,DL,,,ATW,739,100.0,1,1,105.0,5.00%,6.209675917013891e-06,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/739,AUA,4.1,sys,DL,,,AUA,739,76.32,290,380,80.13,5.00%,0.0018008060159340285,304.5,380,Cascaded,2027,304.5,380
D0,sys/DL/739,AUS,4.1,sys,DL,,,AUS,739,69.35,921,1328,72.82,5.00%,0.005719111519569793,967.05,1328,Cascaded,2027,967.0500000000001,1328
D0,sys/DL/739,BDL,4.1,sys,DL,,,BDL,739,63.44,269,424,66.62,5.00%,0.0016704028216767367,282.45,424,Cascaded,2027,282.45000000000005,424
D0,sys/DL/739,BHM,4.1,sys,DL,,,BHM,739,78.16,1220,1561,82.06,5.00%,0.007575804618756947,1281.0,1561,Cascaded,2027,1281.0,1561
D0,sys/DL/739,BIL,4.1,sys,DL,,,BIL,739,91.27,115,126,95.83,5.00%,0.0007141127304565975,120.75,126,Cascaded,2027,120.75000000000001,126
D0,sys/DL/739,BNA,4.1,sys,DL,,,BNA,739,76.49,3227,4219,80.31,5.00%,0.020038624184203827,3388.35,4219,Cascaded,2027,3388.3500000000004,4219
D0,sys/DL/739,BOI,4.1,sys,DL,,,BOI,739,71.93,346,481,75.53,5.00%,0.0021485478672868064,363.3,481,Cascaded,2027,363.3,481
D0,sys/DL/739,BON,4.1,sys,DL,,,BON,739,58.06,18,31,60.97,5.00%,0.00011177416650625004,18.9,31,Cascaded,2027,18.900000000000002,31
D0,sys/DL/739,BOS,4.1,sys,DL,,,BOS,739,67.59,1078,1595,70.97,5.00%,0.0066940306385409746,1131.9,1595,Cascaded,2027,1131.9,1595
D0,sys/DL/739,BTV,4.1,sys,DL,,,BTV,739,100.0,3,3,105.0,5.00%,1.8629027751041673e-05,3.15,3,Cascaded,2027,3.1500000000000004,3
D0,sys/DL/739,BUF,4.1,sys,DL,,,BUF,739,61.54,328,533,64.62,5.00%,0.0020367737007805564,344.4,533,Cascaded,2027,344.40000000000003,533
D0,sys/DL/739,BWI,4.1,sys,DL,,,BWI,739,68.43,906,1324,71.85,5.00%,0.005625966380814585,951.3,1324,Cascaded,2027,951.3000000000001,1324
D0,sys/DL/739,BZE,4.1,sys,DL,,,BZE,739,84.21,80,95,88.42,5.00%,0.0004967740733611113,84.0,95,Cascaded,2027,84.0,95
D0,sys/DL/739,BZN,4.1,sys,DL,,,BZN,739,85.11,520,611,89.36,5.00%,0.0032290314768472234,546.0,611,Cascaded,2027,546.0,611
D0,sys/DL/739,CAE,4.1,sys,DL,,,CAE,739,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/739,CHS,4.1,sys,DL,,,CHS,739,81.02,1942,2397,85.07,5.00%,0.012059190630840976,2039.1,2397,Cascaded,2027,2039.1000000000001,2397
D0,sys/DL/739,CLE,4.1,sys,DL,,,CLE,739,72.32,1147,1586,75.94,5.00%,0.007122498276814933,1204.35,1586,Cascaded,2027,1204.3500000000001,1586
D0,sys/DL/739,CLT,4.1,sys,DL,,,CLT,739,77.54,145,187,81.42,5.00%,0.0009004030079670142,152.25,187,Cascaded,2027,152.25,187
D0,sys/DL/739,CMH,4.1,sys,DL,,,CMH,739,77.1,1229,1594,80.96,5.00%,0.007631691702010072,1290.45,1594,Cascaded,2027,1290.45,1594
D0,sys/DL/739,COS,4.1,sys,DL,,,COS,739,78.77,115,146,82.71,5.00%,0.0007141127304565975,120.75,146,Cascaded,2027,120.75000000000001,146
D0,sys/DL/739,CUN,4.1,sys,DL,,,CUN,739,60.63,1389,2291,63.66,5.00%,0.008625239848732294,1458.45,2291,Cascaded,2027,1458.45,2291
D0,sys/DL/739,CUR,4.1,sys,DL,,,CUR,739,69.23,90,130,72.69,5.00%,0.0005588708325312502,94.5,130,Cascaded,2027,94.5,130
D0,sys/DL/739,CVG,4.1,sys,DL,,,CVG,739,73.56,2217,3014,77.23,5.00%,0.013766851508019796,2327.85,3014,Cascaded,2027,2327.8500000000004,3014
D0,sys/DL/739,CZM,4.1,sys,DL,,,CZM,739,50.0,1,2,52.5,5.00%,6.209675917013891e-06,1.05,2,Cascaded,2027,1.05,2
D0,sys/DL/739,DAB,4.1,sys,DL,,,DAB,739,78.92,820,1039,82.87,5.00%,0.0050919342519513905,861.0,1039,Cascaded,2027,861.0,1039
D0,sys/DL/739,DCA,4.1,sys,DL,,,DCA,739,100.0,9,9,105.0,5.00%,5.588708325312502e-05,9.45,9,Cascaded,2027,9.450000000000001,9
D0,sys/DL/739,DEN,4.1,sys,DL,,,DEN,739,69.44,927,1335,72.91,5.00%,0.005756369575071877,973.35,1335,Cascaded,2027,973.35,1335
D0,sys/DL/739,DFW,4.1,sys,DL,,,DFW,739,50.0,2,4,52.5,5.00%,1.2419351834027782e-05,2.1,4,Cascaded,2027,2.1,4
D0,sys/DL/739,DJT,4.1,sys,DL,,,DJT,739,56.18,409,728,58.99,5.00%,0.0025397574500586814,429.45,728,Cascaded,2027,429.45000000000005,728
D0,sys/DL/739,DTW,4.1,sys,DL,,,DTW,739,67.27,7605,11305,70.63,5.00%,0.04722458534889064,7985.25,11305,Cascaded,2027,7985.250000000001,11305
D0,sys/DL/739,ECP,4.1,sys,DL,,,ECP,739,78.7,495,629,82.63,5.00%,0.003073789578921876,519.75,629,Cascaded,2027,519.75,629
D0,sys/DL/739,ELP,4.1,sys,DL,,,ELP,739,70.34,204,290,73.86,5.00%,0.0012667738870708338,214.2,290,Cascaded,2027,214.20000000000002,290
D0,sys/DL/739,EWR,4.1,sys,DL,,,EWR,739,63.33,924,1459,66.5,5.00%,0.005737740547320835,970.2,1459,Cascaded,2027,970.2,1459
D0,sys/DL/739,FAI,4.1,sys,DL,,,FAI,739,56.52,52,92,59.35,5.00%,0.00032290314768472234,54.6,92,Cascaded,2027,54.6,92
D0,sys/DL/739,FAR,4.1,sys,DL,,,FAR,739,75.98,329,433,79.78,5.00%,0.0020429833766975702,345.45,433,Cascaded,2027,345.45000000000005,433
D0,sys/DL/739,FCA,4.1,sys,DL,,,FCA,739,78.49,73,93,82.42,5.00%,0.00045330634194201404,76.65,93,Cascaded,2027,76.65,93
D0,sys/DL/739,FLL,4.1,sys,DL,,,FLL,739,71.78,753,1049,75.37,5.00%,0.00467588596551146,790.65,1049,Cascaded,2027,790.6500000000001,1049
D0,sys/DL/739,GCM,4.1,sys,DL,,,GCM,739,85.43,170,199,89.7,5.00%,0.0010556449058923615,178.5,199,Cascaded,2027,178.5,199
D0,sys/DL/739,GDL,4.1,sys,DL,,,GDL,739,89.5,307,343,93.98,5.00%,0.0019063705065232646,322.35,343,Cascaded,2027,322.35,343
D0,sys/DL/739,GEG,4.1,sys,DL,,,GEG,739,75.81,865,1141,79.6,5.00%,0.0053713696682170155,908.25,1141,Cascaded,2027,908.2500000000001,1141
D0,sys/DL/739,GRB,4.1,sys,DL,,,GRB,739,100.0,1,1,105.0,5.00%,6.209675917013891e-06,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/739,GRR,4.1,sys,DL,,,GRR,739,75.69,1205,1592,79.48,5.00%,0.007482659480001739,1265.25,1592,Cascaded,2027,1265.25,1592
D0,sys/DL/739,GSO,4.1,sys,DL,,,GSO,739,83.94,345,411,88.14,5.00%,0.0021423381913697926,362.25,411,Cascaded,2027,362.25,411
D0,sys/DL/739,GSP,4.1,sys,DL,,,GSP,739,83.17,761,915,87.33,5.00%,0.004725563372847571,799.05,915,Cascaded,2027,799.0500000000001,915
D0,sys/DL/739,HSV,4.1,sys,DL,,,HSV,739,74.69,121,162,78.43,5.00%,0.0007513707859586809,127.05,162,Cascaded,2027,127.05000000000001,162
D0,sys/DL/739,IAD,4.1,sys,DL,,,IAD,739,80.56,29,36,84.58,5.00%,0.00018008060159340283,30.45,36,Cascaded,2027,30.450000000000003,36
D0,sys/DL/739,IAH,4.1,sys,DL,,,IAH,739,100.0,3,3,105.0,5.00%,1.8629027751041673e-05,3.15,3,Cascaded,2027,3.1500000000000004,3
D0,sys/DL/739,IND,4.1,sys,DL,,,IND,739,80.15,2301,2871,84.15,5.00%,0.014288464285048963,2416.05,2871,Cascaded,2027,2416.05,2871
D0,sys/DL/739,JAX,4.1,sys,DL,,,JAX,739,70.6,401,568,74.13,5.00%,0.0024900800427225703,421.05,568,Cascaded,2027,421.05,568
D0,sys/DL/739,JFK,4.1,sys,DL,,,JFK,739,68.44,3695,5399,71.86,5.00%,0.022944752513366327,3879.75,5399,Cascaded,2027,3879.7500000000005,5399
D0,sys/DL/739,KIN,4.1,sys,DL,,,KIN,739,63.64,14,22,66.82,5.00%,8.693546283819448e-05,14.7,22,Cascaded,2027,14.700000000000001,22
D0,sys/DL/739,LAS,4.1,sys,DL,,,LAS,739,76.49,3622,4735,80.32,5.00%,0.022491446171424314,3803.1,4735,Cascaded,2027,3803.1000000000004,4735
D0,sys/DL/739,LAX,4.1,sys,DL,,,LAX,739,74.37,5143,6915,78.09,5.00%,0.03193636324120244,5400.15,6915,Cascaded,2027,5400.150000000001,6915
D0,sys/DL/739,LEX,4.1,sys,DL,,,LEX,739,84.0,21,25,88.2,5.00%,0.00013040319425729172,22.05,25,Cascaded,2027,22.05,25
D0,sys/DL/739,LGA,4.1,sys,DL,,,LGA,739,66.88,1553,2322,70.23,5.00%,0.009643626699122573,1630.65,2322,Cascaded,2027,1630.65,2322
D0,sys/DL/739,LIR,4.1,sys,DL,,,LIR,739,86.91,312,359,91.25,5.00%,0.001937418886108334,327.6,359,Cascaded,2027,327.6,359
D0,sys/DL/739,LIT,4.1,sys,DL,,,LIT,739,80.0,324,405,84.0,5.00%,0.0020119349971125006,340.2,405,Cascaded,2027,340.20000000000005,405
D0,sys/DL/739,MBJ,4.1,sys,DL,,,MBJ,739,73.13,215,294,76.79,5.00%,0.0013350803221579865,225.75,294,Cascaded,2027,225.75,294
D0,sys/DL/739,MCI,4.1,sys,DL,,,MCI,739,78.6,1987,2528,82.53,5.00%,0.012338626047106602,2086.35,2528,Cascaded,2027,2086.3500000000004,2528
D0,sys/DL/739,MCO,4.1,sys,DL,,,MCO,739,59.62,533,894,62.6,5.00%,0.003309757263768404,559.65,894,Cascaded,2027,559.6500000000001,894
D0,sys/DL/739,MEM,4.1,sys,DL,,,MEM,739,75.55,1162,1538,79.33,5.00%,0.0072156434155701416,1220.1,1538,Cascaded,2027,1220.1000000000001,1538
D0,sys/DL/739,MIA,4.1,sys,DL,,,MIA,739,61.79,2000,3237,64.87,5.00%,0.012419351834027783,2100.0,3237,Cascaded,2027,2100.0,3237
D0,sys/DL/739,MKE,4.1,sys,DL,,,MKE,739,79.15,839,1060,83.11,5.00%,0.005209918094374655,880.95,1060,Cascaded,2027,880.95,1060
D0,sys/DL/739,MSN,4.1,sys,DL,,,MSN,739,85.77,205,239,90.06,5.00%,0.0012729835629878476,215.25,239,Cascaded,2027,215.25,239
D0,sys/DL/739,MSP,4.1,sys,DL,,,MSP,739,71.8,12590,17535,75.39,5.00%,0.07817981979520489,13219.5,17535,Cascaded,2027,13219.5,17535
D0,sys/DL/739,MSY,4.1,sys,DL,,,MSY,739,70.45,1678,2382,73.97,5.00%,0.01041983618874931,1761.9,2382,Cascaded,2027,1761.9,2382
D0,sys/DL/739,MYR,4.1,sys,DL,,,MYR,739,83.33,20,24,87.5,5.00%,0.00012419351834027783,21.0,24,Cascaded,2027,21.0,24
D0,sys/DL/739,NAS,4.1,sys,DL,,,NAS,739,86.22,751,871,90.53,5.00%,0.0046634666136774324,788.55,871,Cascaded,2027,788.5500000000001,871
D0,sys/DL/739,OKC,4.1,sys,DL,,,OKC,739,87.5,14,16,91.88,5.00%,8.693546283819448e-05,14.7,16,Cascaded,2027,14.700000000000001,16
D0,sys/DL/739,ONT,4.1,sys,DL,,,ONT,739,87.18,34,39,91.54,5.00%,0.0002111289811784723,35.7,39,Cascaded,2027,35.7,39
D0,sys/DL/739,ORD,4.1,sys,DL,,,ORD,739,60.03,796,1326,63.03,5.00%,0.0049429020299430575,835.8,1326,Cascaded,2027,835.8000000000001,1326
D0,sys/DL/739,ORF,4.1,sys,DL,,,ORF,739,73.54,1120,1523,77.22,5.00%,0.006954837027055558,1176.0,1523,Cascaded,2027,1176.0,1523
D0,sys/DL/739,PDX,4.1,sys,DL,,,PDX,739,71.79,2130,2967,75.38,5.00%,0.013226609703239588,2236.5,2967,Cascaded,2027,2236.5,2967
D0,sys/DL/739,PHL,4.1,sys,DL,,,PHL,739,64.39,555,862,67.6,5.00%,0.0034463701339427096,582.75,862,Cascaded,2027,582.75,862
D0,sys/DL/739,PHX,4.1,sys,DL,,,PHX,739,79.28,1523,1921,83.25,5.00%,0.009457336421612157,1599.15,1921,Cascaded,2027,1599.15,1921
D0,sys/DL/739,PIT,4.1,sys,DL,,,PIT,739,77.48,1321,1705,81.35,5.00%,0.00820298188637535,1387.05,1705,Cascaded,2027,1387.0500000000002,1705
D0,sys/DL/739,PLS,4.1,sys,DL,,,PLS,739,85.12,183,215,89.37,5.00%,0.001136370692813542,192.15,215,Cascaded,2027,192.15,215
D0,sys/DL/739,PNS,4.1,sys,DL,,,PNS,739,83.6,1376,1646,87.78,5.00%,0.008544514061811115,1444.8,1646,Cascaded,2027,1444.8000000000002,1646
D0,sys/DL/739,PSP,4.1,sys,DL,,,PSP,739,60.83,292,480,63.88,5.00%,0.0018132253677680561,306.6,480,Cascaded,2027,306.6,480
D0,sys/DL/739,PTY,4.1,sys,DL,,,PTY,739,74.71,192,257,78.44,5.00%,0.001192257776066667,201.6,257,Cascaded,2027,201.60000000000002,257
D0,sys/DL/739,PUJ,4.1,sys,DL,,,PUJ,739,65.09,522,802,68.34,5.00%,0.003241450828681251,548.1,802,Cascaded,2027,548.1,802
D0,sys/DL/739,PVR,4.1,sys,DL,,,PVR,739,79.45,723,910,83.42,5.00%,0.004489595688001043,759.15,910,Cascaded,2027,759.1500000000001,910
D0,sys/DL/739,PWM,4.1,sys,DL,,,PWM,739,70.42,100,142,73.94,5.00%,0.0006209675917013891,105.0,142,Cascaded,2027,105.0,142
D0,sys/DL/739,RDU,4.1,sys,DL,,,RDU,739,70.94,3293,4642,74.49,5.00%,0.020448462794726743,3457.65,4642,Cascaded,2027,3457.65,4642
D0,sys/DL/739,RIC,4.1,sys,DL,,,RIC,739,75.04,1022,1362,78.79,5.00%,0.006346288787188197,1073.1,1362,Cascaded,2027,1073.1000000000001,1362
D0,sys/DL/739,RNO,4.1,sys,DL,,,RNO,739,80.95,34,42,85.0,5.00%,0.0002111289811784723,35.7,42,Cascaded,2027,35.7,42
D0,sys/DL/739,RSW,4.1,sys,DL,,,RSW,739,75.39,1100,1459,79.16,5.00%,0.00683064350871528,1155.0,1459,Cascaded,2027,1155.0,1459
D0,sys/DL/739,RTB,4.1,sys,DL,,,RTB,739,66.67,8,12,70.0,5.00%,4.967740733611113e-05,8.4,12,Cascaded,2027,8.4,12
D0,sys/DL/739,SAL,4.1,sys,DL,,,SAL,739,58.82,20,34,61.76,5.00%,0.00012419351834027783,21.0,34,Cascaded,2027,21.0,34
D0,sys/DL/739,SAN,4.1,sys,DL,,,SAN,739,79.6,519,652,83.58,5.00%,0.0032228218009302096,544.95,652,Cascaded,2027,544.95,652
D0,sys/DL/739,SAP,4.1,sys,DL,,,SAP,739,45.68,37,81,47.96,5.00%,0.00022975800892951397,38.85,81,Cascaded,2027,38.85,81
D0,sys/DL/739,SAT,4.1,sys,DL,,,SAT,739,68.69,68,99,72.12,5.00%,0.0004222579623569446,71.4,99,Cascaded,2027,71.4,99
D0,sys/DL/739,SAV,4.1,sys,DL,,,SAV,739,76.31,1488,1950,80.12,5.00%,0.00923999776451667,1562.4,1950,Cascaded,2027,1562.4,1950
D0,sys/DL/739,SDF,4.1,sys,DL,,,SDF,739,84.9,967,1139,89.14,5.00%,0.0060047566117524325,1015.35,1139,Cascaded,2027,1015.35,1139
D0,sys/DL/739,SDQ,4.1,sys,DL,,,SDQ,739,61.89,164,265,64.98,5.00%,0.0010183868503902782,172.2,265,Cascaded,2027,172.20000000000002,265
D0,sys/DL/739,SEA,4.1,sys,DL,,,SEA,739,68.04,3969,5833,71.45,5.00%,0.024646203714628133,4167.45,5833,Cascaded,2027,4167.450000000001,5833
D0,sys/DL/739,SFO,4.1,sys,DL,,,SFO,739,68.09,2846,4180,71.49,5.00%,0.017672737659821535,2988.3,4180,Cascaded,2027,2988.3,4180
D0,sys/DL/739,SJC,4.1,sys,DL,,,SJC,739,82.08,788,960,86.19,5.00%,0.004893224622606946,827.4,960,Cascaded,2027,827.4000000000001,960
D0,sys/DL/739,SJD,4.1,sys,DL,,,SJD,739,68.73,701,1020,72.16,5.00%,0.004352982817826738,736.05,1020,Cascaded,2027,736.0500000000001,1020
D0,sys/DL/739,SJU,4.1,sys,DL,,,SJU,739,74.04,713,963,77.74,5.00%,0.004427498928830905,748.65,963,Cascaded,2027,748.6500000000001,963
D0,sys/DL/739,SLC,4.1,sys,DL,,,SLC,739,73.15,7823,10695,76.8,5.00%,0.04857829469879967,8214.15,10695,Cascaded,2027,8214.150000000001,10695
D0,sys/DL/739,SMF,4.1,sys,DL,,,SMF,739,80.87,1606,1986,84.91,5.00%,0.00997273952272431,1686.3,1986,Cascaded,2027,1686.3000000000002,1986
D0,sys/DL/739,SRQ,4.1,sys,DL,,,SRQ,739,75.31,790,1049,79.08,5.00%,0.0049056439744409736,829.5,1049,Cascaded,2027,829.5,1049
