KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,dom_int,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,DL/DL/10/D,ILM,6.0,,DL,DL,10,D,ILM,,69.83,81,116,73.32,5.00%,0.0012683599010366103,85.05,116,Cascaded,2027,85.04999999999998,116
D0,DL/DL/10/D,IND,6.0,,DL,DL,10,D,IND,,84.11,360,428,88.32,5.00%,0.005637155115718268,378.0,428,Cascaded,2027,377.99999999999994,428
D0,DL/DL/10/D,JAC,6.0,,DL,DL,10,D,JAC,,64.29,45,70,67.5,5.00%,0.0007046443894647835,47.25,70,Cascaded,2027,47.24999999999999,70
D0,DL/DL/10/D,JAN,6.0,,DL,DL,10,D,JAN,,78.68,155,197,82.61,5.00%,0.0024271084526009206,162.75,197,Cascaded,2027,162.74999999999997,197
D0,DL/DL/10/D,JAX,6.0,,DL,DL,10,D,JAX,,72.61,334,460,76.24,5.00%,0.005230027246249726,350.7,460,Cascaded,2027,350.69999999999993,460
D0,DL/DL/10/D,JFK,6.0,,DL,DL,10,D,JFK,,69.33,1802,2599,72.8,5.00%,0.028217093107011995,1892.1,2599,Cascaded,2027,1892.0999999999997,2599
D0,DL/DL/10/D,JNU,6.0,,DL,DL,10,D,JNU,,92.0,23,25,96.6,5.00%,0.000360151576837556,24.15,25,Cascaded,2027,24.15,25
D0,DL/DL/10/D,KOA,6.0,,DL,DL,10,D,KOA,,85.48,53,62,89.76,5.00%,0.0008299145031474116,55.65,62,Cascaded,2027,55.64999999999999,62
D0,DL/DL/10/D,LAS,6.0,,DL,DL,10,D,LAS,,64.47,871,1351,67.69,5.00%,0.013638783627196142,914.55,1351,Cascaded,2027,914.5499999999998,1351
D0,DL/DL/10/D,LAX,6.0,,DL,DL,10,D,LAX,,71.1,2251,3166,74.65,5.00%,0.0352478782374495,2363.55,3166,Cascaded,2027,2363.5499999999997,3166
D0,DL/DL/10/D,LEX,6.0,,DL,DL,10,D,LEX,,80.4,160,199,84.42,5.00%,0.002505402273652563,168.0,199,Cascaded,2027,167.99999999999997,199
D0,DL/DL/10/D,LGA,6.0,,DL,DL,10,D,LGA,,65.51,1763,2691,68.79,5.00%,0.027606401302809183,1851.15,2691,Cascaded,2027,1851.1499999999999,2691
D0,DL/DL/10/D,LGB,6.0,,DL,DL,10,D,LGB,,70.97,22,31,74.52,5.00%,0.00034449281262722745,23.1,31,Cascaded,2027,23.099999999999998,31
D0,DL/DL/10/D,LIH,6.0,,DL,DL,10,D,LIH,,84.75,50,59,88.98,5.00%,0.0007829382105164261,52.5,59,Cascaded,2027,52.49999999999999,59
D0,DL/DL/10/D,LIT,6.0,,DL,DL,10,D,LIT,,73.63,148,201,77.31,5.00%,0.002317497103128621,155.4,201,Cascaded,2027,155.39999999999998,201
D0,DL/DL/10/D,MCI,6.0,,DL,DL,10,D,MCI,,78.42,596,760,82.34,5.00%,0.009332623469355799,625.8,760,Cascaded,2027,625.8,760
D0,DL/DL/10/D,MCO,6.0,,DL,DL,10,D,MCO,,70.54,1185,1680,74.06,5.00%,0.018555635589239297,1244.25,1680,Cascaded,2027,1244.2499999999998,1680
D0,DL/DL/10/D,MDT,6.0,,DL,DL,10,D,MDT,,62.5,55,88,65.62,5.00%,0.0008612320315680687,57.75,88,Cascaded,2027,57.74999999999999,88
D0,DL/DL/10/D,MDW,6.0,,DL,DL,10,D,MDW,,78.76,89,113,82.7,5.00%,0.0013936300147192383,93.45,113,Cascaded,2027,93.44999999999999,113
D0,DL/DL/10/D,MEM,6.0,,DL,DL,10,D,MEM,,78.79,286,363,82.73,5.00%,0.004478406564153957,300.3,363,Cascaded,2027,300.29999999999995,363
D0,DL/DL/10/D,MIA,6.0,,DL,DL,10,D,MIA,,63.75,561,880,66.94,5.00%,0.0087845667219943,589.05,880,Cascaded,2027,589.05,880
D0,DL/DL/10/D,MKE,6.0,,DL,DL,10,D,MKE,,80.31,306,381,84.33,5.00%,0.004791581848360527,321.3,381,Cascaded,2027,321.29999999999995,381
D0,DL/DL/10/D,MLB,6.0,,DL,DL,10,D,MLB,,78.05,96,123,81.95,5.00%,0.001503241364191538,100.8,123,Cascaded,2027,100.79999999999998,123
D0,DL/DL/10/D,MOB,6.0,,DL,DL,10,D,MOB,,72.73,64,88,76.36,5.00%,0.0010021609094610254,67.2,88,Cascaded,2027,67.19999999999999,88
D0,DL/DL/10/D,MSN,6.0,,DL,DL,10,D,MSN,,89.6,155,173,94.08,5.00%,0.0024271084526009206,162.75,173,Cascaded,2027,162.74999999999997,173
D0,DL/DL/10/D,MSO,6.0,,DL,DL,10,D,MSO,,88.71,55,62,93.15,5.00%,0.0008612320315680687,57.75,62,Cascaded,2027,57.74999999999999,62
D0,DL/DL/10/D,MSP,6.0,,DL,DL,10,D,MSP,,74.44,4153,5579,78.16,5.00%,0.06503084776549435,4360.65,5579,Cascaded,2027,4360.65,5579
D0,DL/DL/10/D,MSY,6.0,,DL,DL,10,D,MSY,,73.22,484,661,76.88,5.00%,0.007578841877799004,508.2,661,Cascaded,2027,508.19999999999993,661
D0,DL/DL/10/D,MYR,6.0,,DL,DL,10,D,MYR,,74.44,134,180,78.17,5.00%,0.002098274404184022,140.7,180,Cascaded,2027,140.7,180
D0,DL/DL/10/D,OGG,6.0,,DL,DL,10,D,OGG,,83.56,61,73,87.74,5.00%,0.0009551846168300398,64.05,73,Cascaded,2027,64.05,73
D0,DL/DL/10/D,OKC,6.0,,DL,DL,10,D,OKC,,82.31,121,147,86.43,5.00%,0.001894710469449751,127.05,147,Cascaded,2027,127.04999999999998,147
D0,DL/DL/10/D,OMA,6.0,,DL,DL,10,D,OMA,,80.69,117,145,84.72,5.00%,0.0018320754126084368,122.85,145,Cascaded,2027,122.84999999999998,145
D0,DL/DL/10/D,ONT,6.0,,DL,DL,10,D,ONT,,78.95,120,152,82.89,5.00%,0.0018790517052394225,126.0,152,Cascaded,2027,125.99999999999999,152
D0,DL/DL/10/D,ORD,6.0,,DL,DL,10,D,ORD,,58.05,620,1068,60.96,5.00%,0.009708433810403682,651.0,1068,Cascaded,2027,650.9999999999999,1068
D0,DL/DL/10/D,ORF,6.0,,DL,DL,10,D,ORF,,69.16,213,308,72.61,5.00%,0.003335316776799975,223.65,308,Cascaded,2027,223.64999999999998,308
D0,DL/DL/10/D,PDX,6.0,,DL,DL,10,D,PDX,,73.89,484,655,77.59,5.00%,0.007578841877799004,508.2,655,Cascaded,2027,508.19999999999993,655
D0,DL/DL/10/D,PHL,6.0,,DL,DL,10,D,PHL,,71.53,402,562,75.11,5.00%,0.006294823212552065,422.1,562,Cascaded,2027,422.09999999999997,562
D0,DL/DL/10/D,PHX,6.0,,DL,DL,10,D,PHX,,71.38,676,947,74.95,5.00%,0.01058532460618208,709.8,947,Cascaded,2027,709.8,947
D0,DL/DL/10/D,PIT,6.0,,DL,DL,10,D,PIT,,75.67,199,263,79.45,5.00%,0.0031160940778553756,208.95,263,Cascaded,2027,208.94999999999996,263
D0,DL/DL/10/D,PNS,6.0,,DL,DL,10,D,PNS,,86.83,211,243,91.17,5.00%,0.0033039992483793177,221.55,243,Cascaded,2027,221.54999999999998,243
D0,DL/DL/10/D,PSC,6.0,,DL,DL,10,D,PSC,,95.16,59,62,99.92,5.00%,0.0009238670884093828,61.95,62,Cascaded,2027,61.94999999999999,62
D0,DL/DL/10/D,PSP,6.0,,DL,DL,10,D,PSP,,61.54,16,26,64.62,5.00%,0.00025054022736525634,16.8,26,Cascaded,2027,16.799999999999997,26
D0,DL/DL/10/D,PVD,6.0,,DL,DL,10,D,PVD,,65.81,77,117,69.1,5.00%,0.0012057248441952962,80.85,117,Cascaded,2027,80.85,117
D0,DL/DL/10/D,PWM,6.0,,DL,DL,10,D,PWM,,73.83,110,149,77.52,5.00%,0.0017224640631361373,115.5,149,Cascaded,2027,115.49999999999999,149
D0,DL/DL/10/D,RDU,6.0,,DL,DL,10,D,RDU,,76.7,846,1103,80.53,5.00%,0.013247314521937928,888.3,1103,Cascaded,2027,888.2999999999998,1103
D0,DL/DL/10/D,RIC,6.0,,DL,DL,10,D,RIC,,76.54,199,260,80.37,5.00%,0.0031160940778553756,208.95,260,Cascaded,2027,208.94999999999996,260
D0,DL/DL/10/D,RNO,6.0,,DL,DL,10,D,RNO,,70.24,59,84,73.75,5.00%,0.0009238670884093828,61.95,84,Cascaded,2027,61.94999999999999,84
D0,DL/DL/10/D,ROA,6.0,,DL,DL,10,D,ROA,,77.42,24,31,81.29,5.00%,0.0003758103410478845,25.2,31,Cascaded,2027,25.199999999999996,31
D0,DL/DL/10/D,ROC,6.0,,DL,DL,10,D,ROC,,59.09,52,88,62.05,5.00%,0.0008142557389370831,54.6,88,Cascaded,2027,54.599999999999994,88
D0,DL/DL/10/D,RSW,6.0,,DL,DL,10,D,RSW,,77.8,417,536,81.69,5.00%,0.006529704675706993,437.85,536,Cascaded,2027,437.84999999999997,536
D0,DL/DL/10/D,SAN,6.0,,DL,DL,10,D,SAN,,72.41,614,848,76.03,5.00%,0.009614481225141712,644.7,848,Cascaded,2027,644.6999999999999,848
D0,DL/DL/10/D,SAT,6.0,,DL,DL,10,D,SAT,,77.98,471,604,81.88,5.00%,0.0073752779430647335,494.55,604,Cascaded,2027,494.54999999999995,604
D0,DL/DL/10/D,SAV,6.0,,DL,DL,10,D,SAV,,80.19,251,313,84.2,5.00%,0.003930349816792459,263.55,313,Cascaded,2027,263.54999999999995,313
D0,DL/DL/10/D,SBA,6.0,,DL,DL,10,D,SBA,,68.85,42,61,72.3,5.00%,0.0006576680968337978,44.1,61,Cascaded,2027,44.099999999999994,61
D0,DL/DL/10/D,SDF,6.0,,DL,DL,10,D,SDF,,83.48,192,230,87.65,5.00%,0.003006482728383076,201.6,230,Cascaded,2027,201.59999999999997,230
D0,DL/DL/10/D,SEA,6.0,,DL,DL,10,D,SEA,,71.05,1968,2770,74.6,5.00%,0.03081644796592653,2066.4,2770,Cascaded,2027,2066.3999999999996,2770
D0,DL/DL/10/D,SFO,6.0,,DL,DL,10,D,SFO,,62.61,767,1225,65.74,5.00%,0.012010272149321976,805.35,1225,Cascaded,2027,805.3499999999999,1225
D0,DL/DL/10/D,SGF,6.0,,DL,DL,10,D,SGF,,69.7,46,66,73.18,5.00%,0.000720303153675112,48.3,66,Cascaded,2027,48.3,66
D0,DL/DL/10/D,SJC,6.0,,DL,DL,10,D,SJC,,78.92,161,204,82.87,5.00%,0.002521061037862892,169.05,204,Cascaded,2027,169.04999999999998,204
D0,DL/DL/10/D,SJU,6.0,,DL,DL,10,D,SJU,,74.4,186,250,78.12,5.00%,0.002912530143121105,195.3,250,Cascaded,2027,195.29999999999998,250
D0,DL/DL/10/D,SLC,6.0,,DL,DL,10,D,SLC,,71.74,3255,4537,75.33,5.00%,0.05096927750461933,3417.75,4537,Cascaded,2027,3417.7499999999995,4537
D0,DL/DL/10/D,SMF,6.0,,DL,DL,10,D,SMF,,80.46,243,302,84.49,5.00%,0.0038050797031098306,255.15,302,Cascaded,2027,255.14999999999998,302
D0,DL/DL/10/D,SNA,6.0,,DL,DL,10,D,SNA,,66.26,273,412,69.58,5.00%,0.0042748426294196866,286.65,412,Cascaded,2027,286.65,412
D0,DL/DL/10/D,SRQ,6.0,,DL,DL,10,D,SRQ,,74.12,169,228,77.83,5.00%,0.00264633115154552,177.45,228,Cascaded,2027,177.45,228
D0,DL/DL/10/D,STL,6.0,,DL,DL,10,D,STL,,81.93,408,498,86.02,5.00%,0.006388775797814036,428.4,498,Cascaded,2027,428.3999999999999,498
D0,DL/DL/10/D,STT,6.0,,DL,DL,10,D,STT,,74.29,26,35,78.0,5.00%,0.00040712786946854156,27.3,35,Cascaded,2027,27.299999999999997,35
D0,DL/DL/10/D,SYR,6.0,,DL,DL,10,D,SYR,,71.43,85,119,75.0,5.00%,0.0013309949578779242,89.25,119,Cascaded,2027,89.24999999999999,119
D0,DL/DL/10/D,TLH,6.0,,DL,DL,10,D,TLH,,76.47,117,153,80.29,5.00%,0.0018320754126084368,122.85,153,Cascaded,2027,122.84999999999998,153
D0,DL/DL/10/D,TPA,6.0,,DL,DL,10,D,TPA,,68.21,753,1104,71.62,5.00%,0.011791049450377376,790.65,1104,Cascaded,2027,790.6499999999999,1104
D0,DL/DL/10/D,TRI,6.0,,DL,DL,10,D,TRI,,74.19,46,62,77.9,5.00%,0.000720303153675112,48.3,62,Cascaded,2027,48.3,62
D0,DL/DL/10/D,TUL,6.0,,DL,DL,10,D,TUL,,69.86,102,146,73.36,5.00%,0.001597193949453509,107.1,146,Cascaded,2027,107.09999999999998,146
D0,DL/DL/10/D,TUS,6.0,,DL,DL,10,D,TUS,,77.42,48,62,81.29,5.00%,0.000751620682095769,50.4,62,Cascaded,2027,50.39999999999999,62
D0,DL/DL/10/D,TVC,6.0,,DL,DL,10,D,TVC,,78.12,25,32,82.03,5.00%,0.00039146910525821304,26.25,32,Cascaded,2027,26.249999999999996,32
D0,DL/DL/10/D,TYS,6.0,,DL,DL,10,D,TYS,,80.56,145,180,84.58,5.00%,0.0022705208104976354,152.25,180,Cascaded,2027,152.24999999999997,180
D0,DL/DL/10/D,VPS,6.0,,DL,DL,10,D,VPS,,76.13,169,222,79.93,5.00%,0.00264633115154552,177.45,222,Cascaded,2027,177.45,222
D0,DL/DL/10/D,XNA,6.0,,DL,DL,10,D,XNA,,74.23,72,97,77.94,5.00%,0.0011274310231436536,75.6,97,Cascaded,2027,75.6,97
D0,DL/DL/10/I,ACC,6.0,,DL,DL,10,I,ACC,,48.39,15,31,50.81,5.00%,0.0020729684908789387,15.75,31,Cascaded,2027,15.749999999999998,31
D0,DL/DL/10/I,AKL,6.0,,DL,DL,10,I,AKL,,76.92,10,13,80.77,5.00%,0.0013819789939192924,10.5,13,Cascaded,2027,10.499999999999998,13
D0,DL/DL/10/I,AMS,6.0,,DL,DL,10,I,AMS,,26.18,128,489,27.48,5.00%,0.017689331122166942,134.4,489,Cascaded,2027,134.39999999999998,489
D0,DL/DL/10/I,ARN,6.0,,DL,DL,10,I,ARN,,68.0,17,25,71.4,5.00%,0.0023493642896627973,17.85,25,Cascaded,2027,17.849999999999998,25
D0,DL/DL/10/I,ATH,6.0,,DL,DL,10,I,ATH,,61.11,66,108,64.17,5.00%,0.00912106135986733,69.3,108,Cascaded,2027,69.3,108
D0,DL/DL/10/I,ATL,6.0,,DL,DL,10,I,ATL,,64.14,1470,2292,67.34,5.00%,0.20315091210613598,1543.5,2292,Cascaded,2027,1543.4999999999998,2292
D0,DL/DL/10/I,AUA,6.0,,DL,DL,10,I,AUA,,70.97,44,62,74.52,5.00%,0.006080707573244887,46.2,62,Cascaded,2027,46.199999999999996,62
D0,DL/DL/10/I,BCN,6.0,,DL,DL,10,I,BCN,,52.63,40,76,55.26,5.00%,0.00552791597567717,42.0,76,Cascaded,2027,41.99999999999999,76
D0,DL/DL/10/I,BDA,6.0,,DL,DL,10,I,BDA,,93.1,27,29,97.76,5.00%,0.0037313432835820895,28.35,29,Cascaded,2027,28.349999999999998,29
D0,DL/DL/10/I,BER,6.0,,DL,DL,10,I,BER,,40.0,10,25,42.0,5.00%,0.0013819789939192924,10.5,25,Cascaded,2027,10.499999999999998,25
D0,DL/DL/10/I,BGI,6.0,,DL,DL,10,I,BGI,,84.62,11,13,88.85,5.00%,0.0015201768933112217,11.55,13,Cascaded,2027,11.549999999999999,13
D0,DL/DL/10/I,BOG,6.0,,DL,DL,10,I,BOG,,56.45,35,62,59.27,5.00%,0.004836926478717523,36.75,62,Cascaded,2027,36.75,62
D0,DL/DL/10/I,BON,6.0,,DL,DL,10,I,BON,,100.0,4,4,105.0,5.00%,0.000552791597567717,4.2,4,Cascaded,2027,4.199999999999999,4
D0,DL/DL/10/I,BOS,6.0,,DL,DL,10,I,BOS,,65.7,182,277,68.99,5.00%,0.025152017689331122,191.1,277,Cascaded,2027,191.1,277
D0,DL/DL/10/I,BRU,6.0,,DL,DL,10,I,BRU,,40.74,11,27,42.78,5.00%,0.0015201768933112217,11.55,27,Cascaded,2027,11.549999999999999,27
D0,DL/DL/10/I,BZE,6.0,,DL,DL,10,I,BZE,,88.46,23,26,92.88,5.00%,0.0031785516860143724,24.15,26,Cascaded,2027,24.15,26
D0,DL/DL/10/I,CDG,6.0,,DL,DL,10,I,CDG,,33.71,119,353,35.4,5.00%,0.01644555002763958,124.95,353,Cascaded,2027,124.94999999999999,353
D0,DL/DL/10/I,CPH,6.0,,DL,DL,10,I,CPH,,83.33,30,36,87.5,5.00%,0.0041459369817578775,31.5,36,Cascaded,2027,31.499999999999996,36
D0,DL/DL/10/I,CPT,6.0,,DL,DL,10,I,CPT,,73.33,11,15,77.0,5.00%,0.0015201768933112217,11.55,15,Cascaded,2027,11.549999999999999,15
D0,DL/DL/10/I,CTA,6.0,,DL,DL,10,I,CTA,,88.0,22,25,92.4,5.00%,0.0030403537866224434,23.1,25,Cascaded,2027,23.099999999999998,25
D0,DL/DL/10/I,CTG,6.0,,DL,DL,10,I,CTG,,75.0,3,4,78.75,5.00%,0.00041459369817578774,3.15,4,Cascaded,2027,3.1499999999999995,4
D0,DL/DL/10/I,CUN,6.0,,DL,DL,10,I,CUN,,68.32,207,303,71.73,5.00%,0.028606965174129355,217.35,303,Cascaded,2027,217.34999999999997,303
D0,DL/DL/10/I,CUR,6.0,,DL,DL,10,I,CUR,,25.0,1,4,26.25,5.00%,0.00013819789939192924,1.05,4,Cascaded,2027,1.0499999999999998,4
D0,DL/DL/10/I,CVG,6.0,,DL,DL,10,I,CVG,,50.0,6,12,52.5,5.00%,0.0008291873963515755,6.3,12,Cascaded,2027,6.299999999999999,12
D0,DL/DL/10/I,DSS,6.0,,DL,DL,10,I,DSS,,33.33,5,15,35.0,5.00%,0.0006909894969596462,5.25,15,Cascaded,2027,5.249999999999999,15
D0,DL/DL/10/I,DTW,6.0,,DL,DL,10,I,DTW,,69.8,282,404,73.29,5.00%,0.03897180762852405,296.1,404,Cascaded,2027,296.09999999999997,404
D0,DL/DL/10/I,DUB,6.0,,DL,DL,10,I,DUB,,74.36,87,117,78.08,5.00%,0.012023217247097845,91.35,117,Cascaded,2027,91.35,117
D0,DL/DL/10/I,EDI,6.0,,DL,DL,10,I,EDI,,59.46,44,74,62.43,5.00%,0.006080707573244887,46.2,74,Cascaded,2027,46.199999999999996,74
D0,DL/DL/10/I,EZE,6.0,,DL,DL,10,I,EZE,,86.11,31,36,90.42,5.00%,0.004284134881149806,32.55,36,Cascaded,2027,32.55,36
D0,DL/DL/10/I,FCO,6.0,,DL,DL,10,I,FCO,,65.84,133,202,69.13,5.00%,0.01838032061912659,139.65,202,Cascaded,2027,139.64999999999998,202
D0,DL/DL/10/I,FRA,6.0,,DL,DL,10,I,FRA,,62.07,54,87,65.17,5.00%,0.007462686567164179,56.7,87,Cascaded,2027,56.699999999999996,87
D0,DL/DL/10/I,GCM,6.0,,DL,DL,10,I,GCM,,90.91,20,22,95.45,5.00%,0.002763957987838585,21.0,22,Cascaded,2027,20.999999999999996,22
D0,DL/DL/10/I,GDL,6.0,,DL,DL,10,I,GDL,,93.55,29,31,98.23,5.00%,0.004007739082365948,30.45,31,Cascaded,2027,30.449999999999996,31
D0,DL/DL/10/I,GIG,6.0,,DL,DL,10,I,GIG,,87.5,14,16,91.88,5.00%,0.0019347705914870095,14.7,16,Cascaded,2027,14.7,16
D0,DL/DL/10/I,GRU,6.0,,DL,DL,10,I,GRU,,88.24,75,85,92.65,5.00%,0.010364842454394693,78.75,85,Cascaded,2027,78.74999999999999,85
D0,DL/DL/10/I,GUA,6.0,,DL,DL,10,I,GUA,,48.39,15,31,50.81,5.00%,0.0020729684908789387,15.75,31,Cascaded,2027,15.749999999999998,31
D0,DL/DL/10/I,GVA,6.0,,DL,DL,10,I,GVA,,50.0,7,14,52.5,5.00%,0.0009673852957435047,7.35,14,Cascaded,2027,7.35,14
D0,DL/DL/10/I,HAV,6.0,,DL,DL,10,I,HAV,,83.33,50,60,87.5,5.00%,0.006909894969596462,52.5,60,Cascaded,2027,52.49999999999999,60
D0,DL/DL/10/I,HND,6.0,,DL,DL,10,I,HND,,61.08,113,185,64.14,5.00%,0.015616362631288004,118.65,185,Cascaded,2027,118.64999999999999,185
D0,DL/DL/10/I,HNL,6.0,,DL,DL,10,I,HNL,,96.67,29,30,101.5,5.00%,0.004007739082365948,30.45,30,Cascaded,2027,30.449999999999996,30
D0,DL/DL/10/I,ICN,6.0,,DL,DL,10,I,ICN,,48.31,86,178,50.73,5.00%,0.011885019347705915,90.3,178,Cascaded,2027,90.3,178
D0,DL/DL/10/I,JFK,6.0,,DL,DL,10,I,JFK,,70.03,902,1288,73.53,5.00%,0.12465450525152018,947.1,1288,Cascaded,2027,947.0999999999999,1288
D0,DL/DL/10/I,JNB,6.0,,DL,DL,10,I,JNB,,67.86,19,28,71.25,5.00%,0.002625760088446656,19.95,28,Cascaded,2027,19.95,28
D0,DL/DL/10/I,KEF,6.0,,DL,DL,10,I,KEF,,48.57,17,35,51.0,5.00%,0.0023493642896627973,17.85,35,Cascaded,2027,17.849999999999998,35
D0,DL/DL/10/I,KIN,6.0,,DL,DL,10,I,KIN,,76.92,20,26,80.77,5.00%,0.002763957987838585,21.0,26,Cascaded,2027,20.999999999999996,26
D0,DL/DL/10/I,LAX,6.0,,DL,DL,10,I,LAX,,62.32,129,207,65.43,5.00%,0.01782752902155887,135.45,207,Cascaded,2027,135.45,207
D0,DL/DL/10/I,LGA,6.0,,DL,DL,10,I,LGA,,100.0,3,3,105.0,5.00%,0.00041459369817578774,3.15,3,Cascaded,2027,3.1499999999999995,3
D0,DL/DL/10/I,LHR,6.0,,DL,DL,10,I,LHR,,70.76,213,301,74.3,5.00%,0.02943615257048093,223.65,301,Cascaded,2027,223.64999999999998,301
D0,DL/DL/10/I,LIM,6.0,,DL,DL,10,I,LIM,,46.67,14,30,49.0,5.00%,0.0019347705914870095,14.7,30,Cascaded,2027,14.7,30
D0,DL/DL/10/I,LIR,6.0,,DL,DL,10,I,LIR,,87.1,27,31,91.45,5.00%,0.0037313432835820895,28.35,31,Cascaded,2027,28.349999999999998,31
D0,DL/DL/10/I,LIS,6.0,,DL,DL,10,I,LIS,,40.98,25,61,43.03,5.00%,0.003454947484798231,26.25,61,Cascaded,2027,26.249999999999996,61
D0,DL/DL/10/I,LOS,6.0,,DL,DL,10,I,LOS,,51.61,16,31,54.19,5.00%,0.002211166390270868,16.8,31,Cascaded,2027,16.799999999999997,31
D0,DL/DL/10/I,MAD,6.0,,DL,DL,10,I,MAD,,66.13,41,62,69.44,5.00%,0.005666113875069099,43.05,62,Cascaded,2027,43.05,62
D0,DL/DL/10/I,MBJ,6.0,,DL,DL,10,I,MBJ,,89.01,81,91,93.46,5.00%,0.011194029850746268,85.05,91,Cascaded,2027,85.05,91
D0,DL/DL/10/I,MCO,6.0,,DL,DL,10,I,MCO,,71.43,5,7,75.0,5.00%,0.0006909894969596462,5.25,7,Cascaded,2027,5.249999999999999,7
D0,DL/DL/10/I,MEX,6.0,,DL,DL,10,I,MEX,,80.65,200,248,84.68,5.00%,0.027639579878385848,210.0,248,Cascaded,2027,209.99999999999997,248
D0,DL/DL/10/I,MIA,6.0,,DL,DL,10,I,MIA,,75.0,45,60,78.75,5.00%,0.006218905472636816,47.25,60,Cascaded,2027,47.24999999999999,60
D0,DL/DL/10/I,MSP,6.0,,DL,DL,10,I,MSP,,71.0,311,438,74.55,5.00%,0.04297954671088999,326.55,438,Cascaded,2027,326.54999999999995,438
D0,DL/DL/10/I,MTY,6.0,,DL,DL,10,I,MTY,,87.1,27,31,91.45,5.00%,0.0037313432835820895,28.35,31,Cascaded,2027,28.349999999999998,31
D0,DL/DL/10/I,MUC,6.0,,DL,DL,10,I,MUC,,60.78,31,51,63.82,5.00%,0.004284134881149806,32.55,51,Cascaded,2027,32.55,51
D0,DL/DL/10/I,MXP,6.0,,DL,DL,10,I,MXP,,51.81,43,83,54.4,5.00%,0.005942509673852957,45.15,83,Cascaded,2027,45.15,83
D0,DL/DL/10/I,NAP,6.0,,DL,DL,10,I,NAP,,71.79,28,39,75.38,5.00%,0.003869541182974019,29.4,39,Cascaded,2027,29.4,39
D0,DL/DL/10/I,NAS,6.0,,DL,DL,10,I,NAS,,90.0,90,100,94.5,5.00%,0.012437810945273632,94.5,100,Cascaded,2027,94.49999999999999,100
D0,DL/DL/10/I,NCE,6.0,,DL,DL,10,I,NCE,,88.0,22,25,92.4,5.00%,0.0030403537866224434,23.1,25,Cascaded,2027,23.099999999999998,25
D0,DL/DL/10/I,PLS,6.0,,DL,DL,10,I,PLS,,96.67,29,30,101.5,5.00%,0.004007739082365948,30.45,30,Cascaded,2027,30.449999999999996,30
D0,DL/DL/10/I,PRG,6.0,,DL,DL,10,I,PRG,,50.0,4,8,52.5,5.00%,0.000552791597567717,4.2,8,Cascaded,2027,4.199999999999999,8
D0,DL/DL/10/I,PTY,6.0,,DL,DL,10,I,PTY,,83.87,26,31,88.06,5.00%,0.0035931453841901604,27.3,31,Cascaded,2027,27.299999999999997,31
D0,DL/DL/10/I,PUJ,6.0,,DL,DL,10,I,PUJ,,75.7,81,107,79.49,5.00%,0.011194029850746268,85.05,107,Cascaded,2027,85.05,107
D0,DL/DL/10/I,PVG,6.0,,DL,DL,10,I,PVG,,60.81,45,74,63.85,5.00%,0.006218905472636816,47.25,74,Cascaded,2027,47.24999999999999,74
D0,DL/DL/10/I,PVR,6.0,,DL,DL,10,I,PVR,,82.43,61,74,86.55,5.00%,0.008430071862907684,64.05,74,Cascaded,2027,64.05,74
D0,DL/DL/10/I,RAK,6.0,,DL,DL,10,I,RAK,,33.33,1,3,35.0,5.00%,0.00013819789939192924,1.05,3,Cascaded,2027,1.0499999999999998,3
D0,DL/DL/10/I,RTB,6.0,,DL,DL,10,I,RTB,,50.0,2,4,52.5,5.00%,0.0002763957987838585,2.1,4,Cascaded,2027,2.0999999999999996,4
D0,DL/DL/10/I,SAL,6.0,,DL,DL,10,I,SAL,,80.65,25,31,84.68,5.00%,0.003454947484798231,26.25,31,Cascaded,2027,26.249999999999996,31
D0,DL/DL/10/I,SAP,6.0,,DL,DL,10,I,SAP,,54.84,17,31,57.58,5.00%,0.0023493642896627973,17.85,31,Cascaded,2027,17.849999999999998,31
D0,DL/DL/10/I,SCL,6.0,,DL,DL,10,I,SCL,,93.55,29,31,98.23,5.00%,0.004007739082365948,30.45,31,Cascaded,2027,30.449999999999996,31
D0,DL/DL/10/I,SDQ,6.0,,DL,DL,10,I,SDQ,,70.18,80,114,73.68,5.00%,0.01105583195135434,84.0,114,Cascaded,2027,83.99999999999999,114
D0,DL/DL/10/I,SEA,6.0,,DL,DL,10,I,SEA,,62.12,164,264,65.23,5.00%,0.022664455500276397,172.2,264,Cascaded,2027,172.2,264
D0,DL/DL/10/I,SJD,6.0,,DL,DL,10,I,SJD,,72.63,69,95,76.26,5.00%,0.009535655058043118,72.45,95,Cascaded,2027,72.44999999999999,95
D0,DL/DL/10/I,SJO,6.0,,DL,DL,10,I,SJO,,64.52,20,31,67.74,5.00%,0.002763957987838585,21.0,31,Cascaded,2027,20.999999999999996,31
D0,DL/DL/10/I,SLC,6.0,,DL,DL,10,I,SLC,,70.59,168,238,74.12,5.00%,0.02321724709784411,176.4,238,Cascaded,2027,176.39999999999998,238
D0,DL/DL/10/I,STI,6.0,,DL,DL,10,I,STI,,56.63,47,83,59.46,5.00%,0.006495301271420674,49.35,83,Cascaded,2027,49.349999999999994,83
